fixture_id,date,round,home_team,away_team,position,home_pair,away_pair,winning_pair,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergencies,away_emergencies
UA019011,21 Jul 13,1,Beaumaris CC,Coatesville,No. 1,Charlotte Ryan / Meg Webster,Jackson Shang / Campbell Gruiters,Charlotte Ryan / Meg Webster,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
UA019011,21 Jul 13,1,Beaumaris CC,Coatesville,No. 2,Allanah Jackson / Emma Rothberg,Sarah Allakkad / Nikita Shong,Sarah Allakkad / Nikita Shong,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
UA019013,21 Jul 13,1,Royal Ave,Le Page,No. 1,James Little / Tal Zafrin,Kian McDowall / Morgan Garmonsway,Kian McDowall / Morgan Garmonsway,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
UA019013,21 Jul 13,1,Royal Ave,Le Page,No. 2,Taylor Lyons / Ethan Lyons,Angelina Rossi / Sarah Comben,Angelina Rossi / Sarah Comben,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
UA019023,28 Jul 13,2,Coatesville,Lauriston,No. 1,Jackson Shang / Nikita Shong,Sarah Godfrey / Liam McGill,Jackson Shang / Nikita Shong,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
UA019023,28 Jul 13,2,Coatesville,Lauriston,No. 2,Campbell Gruiters / Joshua Gouralnik,Chris Vlachos / Mia Khan,Chris Vlachos / Mia Khan,5-7,5,7,0,1,Completed,true,"[false, false]","[false, false]"
UA019031,04 Aug 13,3,Beaumaris CC,Lauriston,No. 1,Meg Webster / Allanah Jackson,Sarah Godfrey / Kris Abrahams,Sarah Godfrey / Kris Abrahams,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
UA019031,04 Aug 13,3,Beaumaris CC,Lauriston,No. 2,Molly Milson / Emma Rothberg,Chris Vlachos / Liam McGill,Chris Vlachos / Liam McGill,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
UA019032,04 Aug 13,3,Royal Ave,Coatesville,No. 1,James Little / Robyn Chapman,Jackson Shang / Campbell Gruiters,James Little / Robyn Chapman,7-5,7,5,1,0,Completed,true,"[false, false]","[false, false]"
UA019032,04 Aug 13,3,Royal Ave,Coatesville,No. 2,Tal Zafrin / Ethan Lyons,Nikita Shong / Joshua Gouralnik,Nikita Shong / Joshua Gouralnik,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
UA019033,04 Aug 13,3,Le Page,Hurlingham Park,No. 1,Angelina Rossi / Sarah Comben,Isabella Longano / Austin Longano,Angelina Rossi / Sarah Comben,7-6,7,6,1,0,Completed,true,"[false, false]","[false, false]"
UA019033,04 Aug 13,3,Le Page,Hurlingham Park,No. 2,Morgan Garmonsway / Chris Kirk,Liam Riedel / Oliver Watkins,Morgan Garmonsway / Chris Kirk,6-1,6,1,1,0,Completed,true,"[false, false]","[false, false]"
UA019041,11 Aug 13,4,Hurlingham Park,Beaumaris CC,No. 1,Isabella Longano / Austin Longano,Charlotte Ryan / Molly Milson,Charlotte Ryan / Molly Milson,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
UA019041,11 Aug 13,4,Hurlingham Park,Beaumaris CC,No. 2,Gerry Angelatos / Angus Angelatos,Emma Rothberg / Sophie Milligan,Gerry Angelatos / Angus Angelatos,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
UA019042,11 Aug 13,4,Coatesville,Le Page,No. 1,Sarah Allakkad / Nikita Shong,Angelina Rossi / Sarah Comben,Angelina Rossi / Sarah Comben,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
UA019042,11 Aug 13,4,Coatesville,Le Page,No. 2,Jackson Shang / Joshua Gouralnik,Kian McDowall / Chris Kirk,Jackson Shang / Joshua Gouralnik,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
UA019043,11 Aug 13,4,Lauriston,Royal Ave,No. 1,Sarah Godfrey / Kris Abrahams,Tal Zafrin / Ethan Lyons,Sarah Godfrey / Kris Abrahams,6-0,6,0,1,0,Completed,true,"[false, false]","[false, false]"
UA019043,11 Aug 13,4,Lauriston,Royal Ave,No. 2,Chris Vlachos / Cormac Duncan,Taylor Lyons / Robyn Chapman,Chris Vlachos / Cormac Duncan,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
UA019051,18 Aug 13,5,Beaumaris CC,Royal Ave,No. 1,Charlotte Ryan / Allanah Jackson,James Little / Ethan Lyons,Charlotte Ryan / Allanah Jackson,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
UA019051,18 Aug 13,5,Beaumaris CC,Royal Ave,No. 2,Meg Webster / Molly Milson,Thomas Barnes / Taylor Lyons,Meg Webster / Molly Milson,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
UA019052,18 Aug 13,5,Hurlingham Park,Coatesville,No. 1,Liam Riedel / Gerry Angelatos,Jackson Shang / Campbell Gruiters,Liam Riedel / Gerry Angelatos,7-5,7,5,1,0,Completed,true,"[false, false]","[false, false]"
UA019052,18 Aug 13,5,Hurlingham Park,Coatesville,No. 2,Angus Angelatos / Oliver Watkins,Sarah Allakkad / Nikita Shong,Sarah Allakkad / Nikita Shong,5-7,5,7,0,1,Completed,true,"[false, false]","[false, false]"
UA019053,18 Aug 13,5,Le Page,Lauriston,No. 1,Angelina Rossi / Sarah Comben,Chris Vlachos / Mia Khan,Angelina Rossi / Sarah Comben,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
UA019053,18 Aug 13,5,Le Page,Lauriston,No. 2,Kian McDowall / Morgan Garmonsway,Kris Abrahams / Liam McGill,Kian McDowall / Morgan Garmonsway,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
UA019061,25 Aug 13,6,Coatesville,Beaumaris CC,No. 1,Jackson Shang / Campbell Gruiters,Meg Webster / Allanah Jackson,Meg Webster / Allanah Jackson,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
