fixture_id,date,round,home_team,away_team,position,home_pair,away_pair,winning_pair,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergencies,away_emergencies
AA002011,31 Jan 26,1,Highett,Hurlingham Park,No. 1,Parker Miller / Slade Caldwell,Dylan Pfahl / Zachary Boatto,Dylan Pfahl / Zachary Boatto,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA002011,31 Jan 26,1,Highett,Hurlingham Park,No. 2,Tom Peetoom / Sanjeeva Attygale,Timeo Massenet / Archie Braithwaite,Timeo Massenet / Archie Braithwaite,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
AA002012,31 Jan 26,1,Mentone,Beaumaris CC,No. 1,Eric Strelnikov / Jack Forster,Andrew Slesarev / Bailey Corfield,Andrew Slesarev / Bailey Corfield,0-6,0,6,0,1,Completed,true,"[false, false]","[false, false]"
AA002012,31 Jan 26,1,Mentone,Beaumaris CC,No. 2,Josh Tesler / Robert Proudfoot,Aaron Vu / Tom Shipham,Josh Tesler / Robert Proudfoot,6-4,6,4,1,0,Completed,true,"[false, false]","[false, true]"
AA002013,31 Jan 26,1,Glen Huntly,St Louis de Mont,No. 1,Timothy Kalapoutis / Nile Roberts,Jonas Michelsson / Ethan Taylor,Timothy Kalapoutis / Nile Roberts,7-5,7,5,1,0,Completed,true,"[false, false]","[false, false]"
AA002013,31 Jan 26,1,Glen Huntly,St Louis de Mont,No. 2,Raphael Brown / Isaac Egre,Cooper Clarkson-woon / Archer Appleby,Raphael Brown / Isaac Egre,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA002014,31 Jan 26,1,Carmelite,Kings Park,No. 1,Levijn Van Den Brink / Ben Lobley,Miles Hancox / Mason Hancox,Miles Hancox / Mason Hancox,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA002014,31 Jan 26,1,Carmelite,Kings Park,No. 2,Henry Haggett / Maceo Rowe,U-zin Goh / Matthew Peng,U-zin Goh / Matthew Peng,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA002021,07 Feb 26,2,Kings Park,Highett,No. 1,Miles Hancox / Mason Hancox,Parker Miller / [Unnamed emergency — TROLS AA002021 away code 2],Miles Hancox / Mason Hancox,6-0,6,0,1,0,Completed,false,"[false, false]","[false, true]"
AA002021,07 Feb 26,2,Kings Park,Highett,No. 2,U-zin Goh / Anthony Gallardo,Tom Peetoom / Sanjeeva Attygale,U-zin Goh / Anthony Gallardo,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA002022,07 Feb 26,2,Hurlingham Park,Mentone,No. 1,Zachary Boatto / Veitel Lin,Eric Strelnikov / Jack Forster,Eric Strelnikov / Jack Forster,5-7,5,7,0,1,Completed,true,"[false, true]","[false, false]"
AA002022,07 Feb 26,2,Hurlingham Park,Mentone,No. 2,Archie Braithwaite / Benji Krodkiewski,Robert Proudfoot / Anatoly Dashkevich,Archie Braithwaite / Benji Krodkiewski,6-1,6,1,1,0,Completed,true,"[false, true]","[false, false]"
AA002023,07 Feb 26,2,Beaumaris CC,Glen Huntly,No. 1,Andrew Slesarev / Bailey Corfield,Timothy Kalapoutis / Atticus Dhimann,Andrew Slesarev / Bailey Corfield,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA002023,07 Feb 26,2,Beaumaris CC,Glen Huntly,No. 2,Nick Shipham / Tom Grove,Nile Roberts / Isaac Egre,Nile Roberts / Isaac Egre,6-7,6,7,0,1,Completed,true,"[false, true]","[false, false]"
AA002024,07 Feb 26,2,St Louis de Mont,Carmelite,No. 1,Jonas Michelsson / Ethan Taylor,Ben Lobley / Henry Haggett,Jonas Michelsson / Ethan Taylor,6-1,6,1,1,0,Completed,true,"[false, false]","[false, false]"
