fixture_id,date,round,home_team,away_team,position,home_player,away_player,winning_player,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating
AA003021,25 Jul 26,2,Highett,Clarinda,No. 4,Alexander Hookway,Marcus Barrett,Marcus Barrett,1-6,1,6,0,1,Completed,true
AA003022,25 Jul 26,2,Mentone,Highmoor Uniting,No. 1,Jocelyn Ledo,Tijana Kravic,Jocelyn Ledo,6-3,6,3,1,0,Completed,true
AA003022,25 Jul 26,2,Mentone,Highmoor Uniting,No. 2,Andy Koukoumanos,Jett Pfeiffer,Jett Pfeiffer,0-6,0,6,0,1,Completed,true
AA003022,25 Jul 26,2,Mentone,Highmoor Uniting,No. 3,Jack Oudshoorn,Remy Pfetifer,Jack Oudshoorn,6-3,6,3,1,0,Completed,true
AA003022,25 Jul 26,2,Mentone,Highmoor Uniting,No. 4,Arav Nambier,Oliver Mandile,Arav Nambier,6-1,6,1,1,0,Completed,true
AA003023,25 Jul 26,2,BLTC,Kings Park,No. 1,Conor Moir,Kokoro Bremmell,Kokoro Bremmell,2-6,2,6,0,1,Completed,true
AA003023,25 Jul 26,2,BLTC,Kings Park,No. 2,Gregory Pogoriller,Nemo Yao,Gregory Pogoriller,7-5,7,5,1,0,Completed,true
AA003023,25 Jul 26,2,BLTC,Kings Park,No. 3,Logan Bennett,Evelyn Pajovic,Logan Bennett,6-2,6,2,1,0,Completed,true
AA003023,25 Jul 26,2,BLTC,Kings Park,No. 4,Blake Carson,Daniel Gao,Daniel Gao,3-6,3,6,0,1,Completed,true
AA003031,1 Aug 26,3,Clarinda,Glen Huntly,No. 1,Joey Poirer,Oliver Sey,Joey Poirer,6-4,6,4,1,0,Completed,true
AA003031,1 Aug 26,3,Clarinda,Glen Huntly,No. 2,Ayush Srinivasa,Hugo Baker,Hugo Baker,1-6,1,6,0,1,Completed,true
AA003031,1 Aug 26,3,Clarinda,Glen Huntly,No. 3,Jett Rotter,Faith Green,Jett Rotter,6-1,6,1,1,0,Completed,true
AA003031,1 Aug 26,3,Clarinda,Glen Huntly,No. 4,Marcus Barrett,Joshua Lew,Joshua Lew,2-6,2,6,0,1,Completed,true
AA003032,1 Aug 26,3,Highmoor Uniting,Highett,No. 1,Tijana Kravic,Parker Miller,Parker Miller,0-6,0,6,0,1,Completed,true
AA003032,1 Aug 26,3,Highmoor Uniting,Highett,No. 2,Jett Pfeiffer,Slade Caldwell,Slade Caldwell,3-6,3,6,0,1,Completed,true
AA003032,1 Aug 26,3,Highmoor Uniting,Highett,No. 3,Remy Pfetifer,Tom Peetoom,Tom Peetoom,2-6,2,6,0,1,Completed,true
AA003032,1 Aug 26,3,Highmoor Uniting,Highett,No. 4,Oliver Mandile,Sanjeeva Attygale,Sanjeeva Attygale,1-6,1,6,0,1,Completed,true
AA003033,1 Aug 26,3,Kings Park,Mentone,No. 1,Cooper Hodge,Jocelyn Ledo,Jocelyn Ledo,1-6,1,6,0,1,Completed,true
AA003033,1 Aug 26,3,Kings Park,Mentone,No. 2,Kokoro Bremmell,Andy Koukoumanos,Kokoro Bremmell,7-5,7,5,1,0,Completed,true
AA003033,1 Aug 26,3,Kings Park,Mentone,No. 3,Nemo Yao,Callan Harrington,Callan Harrington,1-6,1,6,0,1,Completed,true
AA003033,1 Aug 26,3,Kings Park,Mentone,No. 4,Daniel Gao,Arav Nambier,Daniel Gao,7-6,7,6,1,0,Completed,true
AA003034,1 Aug 26,3,Dendy Park,BLTC,No. 1,Shiv Gaind,Conor Moir,Shiv Gaind,6-3,6,3,1,0,Completed,true
AA003034,1 Aug 26,3,Dendy Park,BLTC,No. 2,Oliver Qiu,Gregory Pogoriller,Oliver Qiu,6-3,6,3,1,0,Completed,true
AA003034,1 Aug 26,3,Dendy Park,BLTC,No. 3,Evan Zhou,Logan Bennett,Evan Zhou,6-0,6,0,1,0,Completed,true
AA003034,1 Aug 26,3,Dendy Park,BLTC,No. 4,Liam Dever,Blake Carson,Blake Carson,3-6,3,6,0,1,Completed,true
AA003041,8 Aug 26,4,BLTC,Clarinda,No. 1,Conor Moir,Leo McDermott,Leo McDermott,1-6,1,6,0,1,Completed,true
AA003041,8 Aug 26,4,BLTC,Clarinda,No. 2,Logan Bennett,James Moutafis,James Moutafis,3-6,3,6,0,1,Completed,true
AA003041,8 Aug 26,4,BLTC,Clarinda,No. 3,Blake Carson,Ayush Srinivasa,Blake Carson,7-6,7,6,1,0,Completed,true
AA003041,8 Aug 26,4,BLTC,Clarinda,No. 4,Cohen Harris,Jett Rotter,Jett Rotter,3-6,3,6,0,1,Completed,true
AA003042,8 Aug 26,4,Glen Huntly,Highmoor Uniting,No. 1,Oliver Sey,Tijana Kravic,Oliver Sey,6-2,6,2,1,0,Completed,true
AA003042,8 Aug 26,4,Glen Huntly,Highmoor Uniting,No. 2,Hugo Baker,[Unlisted away player 2 in TROLS],Hugo Baker,6-0,6,0,1,0,Completed,false
AA003042,8 Aug 26,4,Glen Huntly,Highmoor Uniting,No. 3,Faith Green,Remy Pfetifer,Remy Pfetifer,3-6,3,6,0,1,Completed,true
AA003042,8 Aug 26,4,Glen Huntly,Highmoor Uniting,No. 4,Joshua Lew,Oliver Mandile,Joshua Lew,6-2,6,2,1,0,Completed,true
AA003043,8 Aug 26,4,Highett,Kings Park,No. 1,Parker Miller,Cooper Hodge,Parker Miller,6-0,6,0,1,0,Completed,true
AA003043,8 Aug 26,4,Highett,Kings Park,No. 2,Slade Caldwell,Kokoro Bremmell,Slade Caldwell,6-1,6,1,1,0,Completed,true
AA003043,8 Aug 26,4,Highett,Kings Park,No. 3,Tom Peetoom,Evelyn Pajovic,Tom Peetoom,6-2,6,2,1,0,Completed,true
AA003043,8 Aug 26,4,Highett,Kings Park,No. 4,[Unlisted home player 4 in TROLS],Daniel Gao,Daniel Gao,0-6,0,6,0,1,Completed,false
AA003044,8 Aug 26,4,Mentone,Dendy Park,No. 1,Jocelyn Ledo,Shiv Gaind,Jocelyn Ledo,7-6,7,6,1,0,Completed,true
AA003044,8 Aug 26,4,Mentone,Dendy Park,No. 2,Callan Harrington,Oliver Qiu,Callan Harrington,6-2,6,2,1,0,Completed,true
AA003044,8 Aug 26,4,Mentone,Dendy Park,No. 3,Jack Oudshoorn,Evan Zhou,Jack Oudshoorn,6-3,6,3,1,0,Completed,true
AA003044,8 Aug 26,4,Mentone,Dendy Park,No. 4,Arav Nambier,Liam Dever,Arav Nambier,6-1,6,1,1,0,Completed,true
AA003051,15 Aug 26,5,Kings Park,Dendy Park,No. 1,Cooper Hodge,Shiv Gaind,Cooper Hodge,7-5,7,5,1,0,Completed,true
AA003051,15 Aug 26,5,Kings Park,Dendy Park,No. 2,Kokoro Bremmell,Evan Yu,Evan Yu,4-6,4,6,0,1,Completed,true
AA003051,15 Aug 26,5,Kings Park,Dendy Park,No. 3,Nemo Yao,Oliver Qiu,Nemo Yao,6-1,6,1,1,0,Completed,true
AA003051,15 Aug 26,5,Kings Park,Dendy Park,No. 4,Daniel Gao,Evan Zhou,Daniel Gao,6-0,6,0,1,0,Completed,true
AA003052,15 Aug 26,5,Highett,Glen Huntly,No. 1,Parker Miller,Oliver Sey,Parker Miller,6-1,6,1,1,0,Completed,true
AA003052,15 Aug 26,5,Highett,Glen Huntly,No. 2,Slade Caldwell,Hugo Baker,Slade Caldwell,6-1,6,1,1,0,Completed,true
AA003052,15 Aug 26,5,Highett,Glen Huntly,No. 3,Tom Peetoom,Gabriella Duieb,Gabriella Duieb,4-6,4,6,0,1,Completed,true
AA003052,15 Aug 26,5,Highett,Glen Huntly,No. 4,Lachie Curtis,Joshua Lew,Lachie Curtis,6-3,6,3,1,0,Completed,true
AA003053,15 Aug 26,5,BLTC,Mentone,No. 1,Conor Moir,Jocelyn Ledo,Jocelyn Ledo,3-6,3,6,0,1,Completed,true
AA003053,15 Aug 26,5,BLTC,Mentone,No. 2,Logan Bennett,Andy Koukoumanos,Andy Koukoumanos,1-6,1,6,0,1,Completed,true
AA003053,15 Aug 26,5,BLTC,Mentone,No. 3,Blake Carson,[Unlisted away player 3 in TROLS],[Unlisted away player 3 in TROLS],5-7,5,7,0,1,Completed,false
AA003053,15 Aug 26,5,BLTC,Mentone,No. 4,Cohen Harris,Jack Oudshoorn,Jack Oudshoorn,3-6,3,6,0,1,Completed,true
AA003054,15 Aug 26,5,Clarinda,Highmoor Uniting,No. 1,Leo McDermott,[Unlisted away player 1 in TROLS],Leo McDermott,6-0,6,0,1,0,Completed,false
AA003054,15 Aug 26,5,Clarinda,Highmoor Uniting,No. 2,James Moutafis,Jett Pfeiffer,Jett Pfeiffer,3-6,3,6,0,1,Completed,true
AA003054,15 Aug 26,5,Clarinda,Highmoor Uniting,No. 3,Ayush Srinivasa,Remy Pfetifer,Ayush Srinivasa,6-0,6,0,1,0,Completed,true
AA003054,15 Aug 26,5,Clarinda,Highmoor Uniting,No. 4,Marcus Barrett,Oliver Mandile,Marcus Barrett,6-1,6,1,1,0,Completed,true
AA003063,22 Aug 26,6,Glen Huntly,BLTC,No. 1,Oliver Sey,Conor Moir,Oliver Sey,7-5,7,5,1,0,Completed,true
AA003063,22 Aug 26,6,Glen Huntly,BLTC,No. 2,Hugo Baker,Logan Bennett,Hugo Baker,6-0,6,0,1,0,Completed,true
AA003063,22 Aug 26,6,Glen Huntly,BLTC,No. 3,Faith Green,Blake Carson,Blake Carson,2-6,2,6,0,1,Completed,true
AA003063,22 Aug 26,6,Glen Huntly,BLTC,No. 4,Joshua Lew,Cohen Harris,Joshua Lew,7-5,7,5,1,0,Completed,true
AA003064,22 Aug 26,6,Mentone,Highett,No. 1,Jocelyn Ledo,Parker Miller,Parker Miller,3-6,3,6,0,1,Completed,true
AA003064,22 Aug 26,6,Mentone,Highett,No. 2,Andy Koukoumanos,Slade Caldwell,Slade Caldwell,1-6,1,6,0,1,Completed,true
AA003064,22 Aug 26,6,Mentone,Highett,No. 3,Callan Harrington,Tom Peetoom,Callan Harrington,7-5,7,5,1,0,Completed,true
AA003064,22 Aug 26,6,Mentone,Highett,No. 4,Jack Oudshoorn,Lachie Curtis,Lachie Curtis,3-6,3,6,0,1,Completed,true
AA003071,29 Aug 26,7,Clarinda,Kings Park,No. 1,Leo McDermott,Cooper Hodge,Leo McDermott,6-4,6,4,1,0,Completed,true
AA003071,29 Aug 26,7,Clarinda,Kings Park,No. 2,Ayush Srinivasa,Kokoro Bremmell,Kokoro Bremmell,4-6,4,6,0,1,Completed,true
AA003071,29 Aug 26,7,Clarinda,Kings Park,No. 3,Jett Rotter,Nemo Yao,Jett Rotter,6-0,6,0,1,0,Completed,true
AA003071,29 Aug 26,7,Clarinda,Kings Park,No. 4,Marcus Barrett,Daniel Gao,Marcus Barrett,7-6,7,6,1,0,Completed,true
AA003072,29 Aug 26,7,Highmoor Uniting,Dendy Park,No. 1,Tijana Kravic,Hamish Pendred,Hamish Pendred,1-6,1,6,0,1,Completed,true
AA003072,29 Aug 26,7,Highmoor Uniting,Dendy Park,No. 2,Jett Pfeiffer,Shiv Gaind,Jett Pfeiffer,7-6,7,6,1,0,Completed,true
AA003072,29 Aug 26,7,Highmoor Uniting,Dendy Park,No. 3,Remy Pfetifer,Oliver Qiu,Remy Pfetifer,7-5,7,5,1,0,Completed,true
AA003072,29 Aug 26,7,Highmoor Uniting,Dendy Park,No. 4,[Unlisted home player 4 in TROLS],Evan Zhou,Evan Zhou,0-6,0,6,0,1,Completed,false
AA003073,29 Aug 26,7,Highett,BLTC,No. 1,Parker Miller,Conor Moir,Parker Miller,6-3,6,3,1,0,Completed,true
AA003073,29 Aug 26,7,Highett,BLTC,No. 2,Slade Caldwell,Gregory Pogoriller,Slade Caldwell,6-0,6,0,1,0,Completed,true
AA003073,29 Aug 26,7,Highett,BLTC,No. 3,Tom Peetoom,Dieter Van Zyl,Tom Peetoom,6-2,6,2,1,0,Completed,true
AA003073,29 Aug 26,7,Highett,BLTC,No. 4,Alexander Hookway,Cohen Harris,Cohen Harris,2-6,2,6,0,1,Completed,true
AA003074,29 Aug 26,7,Glen Huntly,Mentone,No. 1,Oliver Sey,Jocelyn Ledo,Oliver Sey,6-1,6,1,1,0,Completed,true
AA003074,29 Aug 26,7,Glen Huntly,Mentone,No. 2,Hugo Baker,Andy Koukoumanos,Hugo Baker,6-3,6,3,1,0,Completed,true
AA003074,29 Aug 26,7,Glen Huntly,Mentone,No. 3,Faith Green,Callan Harrington,Callan Harrington,5-7,5,7,0,1,Completed,true
AA003074,29 Aug 26,7,Glen Huntly,Mentone,No. 4,Joshua Lew,Jack Oudshoorn,Jack Oudshoorn,1-6,1,6,0,1,Completed,true
AA003083,5 Sep 26,8,Glen Huntly,Kings Park,No. 1,Oliver Sey,Kokoro Bremmell,Kokoro Bremmell,1-6,1,6,0,1,Completed,true
AA003083,5 Sep 26,8,Glen Huntly,Kings Park,No. 2,Hugo Baker,Nemo Yao,Hugo Baker,6-3,6,3,1,0,Completed,true
AA003083,5 Sep 26,8,Glen Huntly,Kings Park,No. 3,Faith Green,Daniel Gao,Faith Green,7-5,7,5,1,0,Completed,true
AA003083,5 Sep 26,8,Glen Huntly,Kings Park,No. 4,Jonathan Ugrinovski,[Unlisted away player 4 in TROLS],Jonathan Ugrinovski,6-0,6,0,1,0,Completed,false
AA003091,12 Sep 26,9,Clarinda,Highett,No. 1,Leo McDermott,Slade Caldwell,Slade Caldwell,0-6,0,6,0,1,Completed,true
AA003091,12 Sep 26,9,Clarinda,Highett,No. 2,James Moutafis,Tom Peetoom,James Moutafis,6-3,6,3,1,0,Completed,true
AA003091,12 Sep 26,9,Clarinda,Highett,No. 3,Ayush Srinivasa,Lachie Curtis,Lachie Curtis,2-6,2,6,0,1,Completed,true
AA003091,12 Sep 26,9,Clarinda,Highett,No. 4,Jett Rotter,Alexander Hookway,Jett Rotter,6-0,6,0,1,0,Completed,true
AA003092,12 Sep 26,9,Highmoor Uniting,Mentone,No. 1,Tijana Kravic,Jocelyn Ledo,Jocelyn Ledo,0-6,0,6,0,1,Completed,true
AA003092,12 Sep 26,9,Highmoor Uniting,Mentone,No. 2,Jett Pfeiffer,Andy Koukoumanos,Andy Koukoumanos,4-6,4,6,0,1,Completed,true
AA003092,12 Sep 26,9,Highmoor Uniting,Mentone,No. 3,Remy Pfetifer,Jack Oudshoorn,Jack Oudshoorn,3-6,3,6,0,1,Completed,true
AA003092,12 Sep 26,9,Highmoor Uniting,Mentone,No. 4,Oliver Mandile,Phillip Nyamukondiwa,Phillip Nyamukondiwa,0-6,0,6,0,1,Completed,true
AA003093,12 Sep 26,9,Kings Park,BLTC,No. 1,Cooper Hodge,Conor Moir,Cooper Hodge,6-1,6,1,1,0,Completed,true
AA003093,12 Sep 26,9,Kings Park,BLTC,No. 2,Kokoro Bremmell,Gregory Pogoriller,Kokoro Bremmell,7-5,7,5,1,0,Completed,true
AA003093,12 Sep 26,9,Kings Park,BLTC,No. 3,Nemo Yao,Blake Carson,Nemo Yao,6-1,6,1,1,0,Completed,true
AA003093,12 Sep 26,9,Kings Park,BLTC,No. 4,Daniel Gao,Lance Sun,Daniel Gao,6-3,6,3,1,0,Completed,true
AA003094,12 Sep 26,9,Dendy Park,Glen Huntly,No. 1,Shiv Gaind,Hugo Baker,Shiv Gaind,6-4,6,4,1,0,Completed,true
AA003094,12 Sep 26,9,Dendy Park,Glen Huntly,No. 2,Evan Yu,Joshua Lew,Evan Yu,7-5,7,5,1,0,Completed,true
AA003094,12 Sep 26,9,Dendy Park,Glen Huntly,No. 3,Oliver Qiu,Charlie Renwick,Oliver Qiu,6-2,6,2,1,0,Completed,true
AA003094,12 Sep 26,9,Dendy Park,Glen Huntly,No. 4,Evan Zhou,Jonathan Ugrinovski,Jonathan Ugrinovski,2-6,2,6,0,1,Completed,true
