fixture_id,date,round,home_team,away_team,position,home_pair,away_pair,winning_pair,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergencies,away_emergencies
UA002011,02 Feb 25,1,Tennis World,Overport Park,No. 1,Nathan Crouch-Phan / Morgan Vong,Degan Johnston / Oliver Hanson,Degan Johnston / Oliver Hanson,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
UA002011,02 Feb 25,1,Tennis World,Overport Park,No. 2,Aditya Garg / Rafael Staa,Ash Pillai / Dominic Sera To,Ash Pillai / Dominic Sera To,0-6,0,6,0,1,Completed,true,"[false, false]","[false, false]"
UA002012,02 Feb 25,1,Kings Park,Beaumaris CC,No. 1,Mason Hancox / Miles Hancox,Aaron Vu / Lucas Zhou,Aaron Vu / Lucas Zhou,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
UA002012,02 Feb 25,1,Kings Park,Beaumaris CC,No. 2,Cooper Hodge / Yoon Lee,Joel Bryant / Kalen Colabafulo,Joel Bryant / Kalen Colabafulo,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
UA002013,02 Feb 25,1,Carmelite,Black Rock,No. 1,Danill Levashov / Charlie Smit,Lewis Smith / Ethan Kleiman,Danill Levashov / Charlie Smit,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
UA002013,02 Feb 25,1,Carmelite,Black Rock,No. 2,Jakob Schmollinger / Jack Walters,Luke Desmond / Joseph Desmond,Luke Desmond / Joseph Desmond,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
UA002014,02 Feb 25,1,Elsternwick Park,Middle Brighton,No. 1,Hugo Morgan / Wynn Arumugam,Jackson Ralph / Samuel Zuo,Hugo Morgan / Wynn Arumugam,6-0,6,0,1,0,Completed,true,"[false, false]","[false, false]"
UA002014,02 Feb 25,1,Elsternwick Park,Middle Brighton,No. 2,Austin Haines / Alastair Smith,Jackson Ralph / Kevin Kolner,Jackson Ralph / Kevin Kolner,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
UA002021,09 Feb 25,2,Middle Brighton,Tennis World,No. 1,Jackson Ralph / Kevin Kolner,Nathan Crouch-Phan / Morgan Vong,Jackson Ralph / Kevin Kolner,7-5,7,5,1,0,Completed,true,"[false, false]","[false, false]"
UA002021,09 Feb 25,2,Middle Brighton,Tennis World,No. 2,Samuel Zuo / Lachlan Kyaw,Rafael Staa / Keagan Vong,Samuel Zuo / Lachlan Kyaw,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
UA002022,09 Feb 25,2,Overport Park,Kings Park,No. 1,Degan Johnston / Toby Uylatt,Mason Hancox / Miles Hancox,Degan Johnston / Toby Uylatt,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
UA002022,09 Feb 25,2,Overport Park,Kings Park,No. 2,Ash Pillai / Oliver Hanson,Cooper Hodge / Daniel Qin,Cooper Hodge / Daniel Qin,6-7,6,7,0,1,Completed,true,"[false, false]","[false, false]"
UA002023,09 Feb 25,2,Beaumaris CC,Carmelite,No. 1,Aaron Vu / William Wu,Danill Levashov / Charlie Smit,Danill Levashov / Charlie Smit,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
UA002023,09 Feb 25,2,Beaumaris CC,Carmelite,No. 2,Joel Bryant / Kalen Colabafulo,Nicholas Peyerl / Jakob Schmollinger,Nicholas Peyerl / Jakob Schmollinger,5-7,5,7,0,1,Completed,true,"[false, false]","[false, false]"
