fixture_id,date,round,home_team,away_team,position,home_pair,away_pair,winning_pair,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergencies,away_emergencies
UA013011,22 Jul 12,1,Bodley Tennis Plus,Kooyong Xavier,No. 1,Haris Brljak / Filip Milenkovic,Harry Gell / Seamus Synnott,Harry Gell / Seamus Synnott,5-7,5,7,0,1,Completed,true,"[false, false]","[false, false]"
UA013011,22 Jul 12,1,Bodley Tennis Plus,Kooyong Xavier,No. 2,Brianna Manno / Roy Fitts,Jonathon Kinsella / Patrick Bell,Jonathon Kinsella / Patrick Bell,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013012,22 Jul 12,1,GPHC MLC 1,GPHC MLC 2,No. 1,Jennifer Tarry-Smith / Kate Leslie,Hannah Todhunter / Alex Rives,Jennifer Tarry-Smith / Kate Leslie,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
UA013012,22 Jul 12,1,GPHC MLC 1,GPHC MLC 2,No. 2,Rebecca Williams / Issy Benallack,Angus Crawford / Tom Croxford,Angus Crawford / Tom Croxford,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013013,22 Jul 12,1,Middle Brighton,Coatesville,No. 1,Hamish Styring / Jasmine Ellis,Michael Gershezan / Daniel Gershezan,Michael Gershezan / Daniel Gershezan,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013013,22 Jul 12,1,Middle Brighton,Coatesville,No. 2,Stephanie McLachlan / Hamish Wallace,Michelle Murasinghe / Gabi basman,Stephanie McLachlan / Hamish Wallace,6-1,6,1,1,0,Completed,true,"[false, false]","[false, false]"
UA013014,22 Jul 12,1,Mordialloc,Hampton,No. 1,Jason Knipe / Amelia Cincotta,Tomas Osorio / Diego osorio,Jason Knipe / Amelia Cincotta,6-0,6,0,1,0,Completed,true,"[false, false]","[false, false]"
UA013014,22 Jul 12,1,Mordialloc,Hampton,No. 2,Jake Goodchild / Todd Stackpole,Ellen Cooke / Jordie Mellas,Jake Goodchild / Todd Stackpole,6-1,6,1,1,0,Completed,true,"[false, false]","[false, false]"
UA013021,29 Jul 12,2,Hampton,Bodley Tennis Plus,No. 1,Sarah Goddard / Emily Goddard,Haris Brljak / Brianna Manno,Haris Brljak / Brianna Manno,5-7,5,7,0,1,Completed,true,"[false, false]","[false, false]"
UA013021,29 Jul 12,2,Hampton,Bodley Tennis Plus,No. 2,Diego osorio / Tomas Osorio,Alek Kostovski / Jack Ghan,Alek Kostovski / Jack Ghan,5-7,5,7,0,1,Completed,true,"[false, false]","[false, false]"
UA013022,29 Jul 12,2,Kooyong Xavier,GPHC MLC 1,No. 1,Harry Gell / Patrick Shortall,Jennifer Tarry-Smith / Lucinda Edwards,Harry Gell / Patrick Shortall,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
UA013022,29 Jul 12,2,Kooyong Xavier,GPHC MLC 1,No. 2,Jonathon Kinsella / Seamus Synnott,Niamh McCarthy / Sharni Testa,Niamh McCarthy / Sharni Testa,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013024,29 Jul 12,2,Coatesville,Mordialloc,No. 1,Michael Gershezan / Daniel Gershezan,Amelia Cincotta / Laura Knipe,Amelia Cincotta / Laura Knipe,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013024,29 Jul 12,2,Coatesville,Mordialloc,No. 2,Michelle Murasinghe / James Caia,Jake Goodchild / Todd Stackpole,Jake Goodchild / Todd Stackpole,0-6,0,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013031,05 Aug 12,3,Bodley Tennis Plus,Coatesville,No. 1,Haris Brljak / Filip Milenkovic,Michael Gershezan / Daniel Gershezan,Michael Gershezan / Daniel Gershezan,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013031,05 Aug 12,3,Bodley Tennis Plus,Coatesville,No. 2,Alek Kostovski / Brianna Manno,Gabi basman / James Caia,Alek Kostovski / Brianna Manno,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
UA013032,05 Aug 12,3,GPHC MLC 1,Hampton,No. 1,Kate Leslie / Niamh McCarthy,Ellen Cooke / Diego osorio,Kate Leslie / Niamh McCarthy,6-1,6,1,1,0,Completed,true,"[false, false]","[false, false]"
UA013032,05 Aug 12,3,GPHC MLC 1,Hampton,No. 2,Rebecca Williams / Lucinda Edwards,Connor McConville / Tomas Osorio,Rebecca Williams / Lucinda Edwards,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
UA013033,05 Aug 12,3,Middle Brighton,Kooyong Xavier,No. 1,Jasmine Ellis / Stephanie McLachlan,Harry Gell / Seamus Synnott,Harry Gell / Seamus Synnott,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013033,05 Aug 12,3,Middle Brighton,Kooyong Xavier,No. 2,Cooper Gibbs / Caston Racunica,Jonathon Kinsella / Linus Bell,Cooper Gibbs / Caston Racunica,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
UA013034,05 Aug 12,3,Mordialloc,GPHC MLC 2,No. 1,Jake Goodchild / Todd Stackpole,Angus Crawford / Hannah Todhunter,Jake Goodchild / Todd Stackpole,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
UA013034,05 Aug 12,3,Mordialloc,GPHC MLC 2,No. 2,Jason Knipe / James Hargreaves,Alex Rives / Tom Croxford,Jason Knipe / James Hargreaves,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
UA013041,12 Aug 12,4,GPHC MLC 2,Bodley Tennis Plus,No. 1,Nathan Shephard / Angus Crawford,Haris Brljak / Brianna Manno,Nathan Shephard / Angus Crawford,6-1,6,1,1,0,Completed,true,"[false, false]","[false, false]"
UA013041,12 Aug 12,4,GPHC MLC 2,Bodley Tennis Plus,No. 2,Hannah Todhunter / Alex Rives,Filip Milenkovic / Alek Kostovski,Filip Milenkovic / Alek Kostovski,5-7,5,7,0,1,Completed,true,"[false, false]","[false, false]"
UA013042,12 Aug 12,4,Coatesville,GPHC MLC 1,No. 1,Michael Gershezan / Michelle Murasinghe,Rebecca Williams / Issy Benallack,Michael Gershezan / Michelle Murasinghe,7-6,7,6,1,0,Completed,true,"[false, false]","[false, false]"
UA013042,12 Aug 12,4,Coatesville,GPHC MLC 1,No. 2,Gabi basman / James Caia,Lucinda Edwards / Sharni Testa,Gabi basman / James Caia,7-5,7,5,1,0,Completed,true,"[false, false]","[false, false]"
UA013043,12 Aug 12,4,Hampton,Middle Brighton,No. 1,Sarah Goddard / Emily Goddard,Hamish Styring / Stephanie McLachlan,Hamish Styring / Stephanie McLachlan,6-7,6,7,0,1,Completed,true,"[false, false]","[false, false]"
UA013043,12 Aug 12,4,Hampton,Middle Brighton,No. 2,Ellen Cooke / Connor McConville,Hamish Wallace / Cooper Gibbs,Hamish Wallace / Cooper Gibbs,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013044,12 Aug 12,4,Kooyong Xavier,Mordialloc,No. 1,Harry Gell / Patrick Shortall,Jason Knipe / Jake Goodchild,Harry Gell / Patrick Shortall,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
UA013044,12 Aug 12,4,Kooyong Xavier,Mordialloc,No. 2,Jonathon Kinsella / Patrick Bell,Amelia Cincotta / Laura Knipe,Amelia Cincotta / Laura Knipe,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013051,19 Aug 12,5,Middle Brighton,Mordialloc,No. 1,Hamish Styring / Jasmine Ellis,Jason Knipe / Jake Goodchild,Hamish Styring / Jasmine Ellis,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
UA013051,19 Aug 12,5,Middle Brighton,Mordialloc,No. 2,Stephanie McLachlan / Cooper Gibbs,Amelia Cincotta / Laura Knipe,Amelia Cincotta / Laura Knipe,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013052,19 Aug 12,5,Hampton,Coatesville,No. 1,Sarah Goddard / Emily Goddard,Daniel Gershezan / Michelle Murasinghe,Daniel Gershezan / Michelle Murasinghe,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013052,19 Aug 12,5,Hampton,Coatesville,No. 2,Connor McConville / Mathew Warman,Gabi basman / James Caia,Gabi basman / James Caia,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013053,19 Aug 12,5,GPHC MLC 2,Kooyong Xavier,No. 1,Nathan Shephard / Tom Croxford,Patrick Bell / Linus Bell,Nathan Shephard / Tom Croxford,6-1,6,1,1,0,Completed,true,"[false, false]","[false, false]"
UA013053,19 Aug 12,5,GPHC MLC 2,Kooyong Xavier,No. 2,Hannah Todhunter / Alex Rives,Harry Gell / Patrick Shortall,Harry Gell / Patrick Shortall,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013054,19 Aug 12,5,Bodley Tennis Plus,GPHC MLC 1,No. 1,Haris Brljak / Brianna Manno,Jennifer Tarry-Smith / Kate Leslie,Jennifer Tarry-Smith / Kate Leslie,5-7,5,7,0,1,Completed,true,"[false, false]","[false, false]"
UA013054,19 Aug 12,5,Bodley Tennis Plus,GPHC MLC 1,No. 2,Filip Milenkovic / Alek Kostovski,Niamh McCarthy / Sharni Testa,Filip Milenkovic / Alek Kostovski,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
UA013061,26 Aug 12,6,GPHC MLC 1,Middle Brighton,No. 1,Lucinda Edwards / Sharni Testa,Jasmine Ellis / Stephanie McLachlan,Jasmine Ellis / Stephanie McLachlan,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013061,26 Aug 12,6,GPHC MLC 1,Middle Brighton,No. 2,Stephanie Edwards / Millie Taylor,Hamish Wallace / Cooper Gibbs,Hamish Wallace / Cooper Gibbs,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
UA013062,26 Aug 12,6,Mordialloc,Bodley Tennis Plus,No. 1,Jason Knipe / Jake Goodchild,Haris Brljak / Brianna Manno,Jason Knipe / Jake Goodchild,6-0,6,0,1,0,Completed,true,"[false, false]","[false, false]"
