fixture_id,date,round,home_team,away_team,position,home_player,away_player,winning_player,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergency,away_emergency
AA005011,18 Jul 26,1,Coatesville White,Coatesville Blue,No. 1,Oscar McCallum,Patrick Freeman,Oscar McCallum,6-0,6,0,1,0,Completed,true,false,false
AA005011,18 Jul 26,1,Coatesville White,Coatesville Blue,No. 2,Martin Curnow,Oliver Simpson,Martin Curnow,6-4,6,4,1,0,Completed,true,false,false
AA005011,18 Jul 26,1,Coatesville White,Coatesville Blue,No. 3,Thomas Jenner,Hiren Arunkumar,Hiren Arunkumar,5-7,5,7,0,1,Completed,true,false,false
AA005011,18 Jul 26,1,Coatesville White,Coatesville Blue,No. 4,Maisy McCallum,Max Bersulden,Max Bersulden,6-7,6,7,0,1,Completed,true,false,false
AA005012,18 Jul 26,1,BLTC,Aspendale,No. 1,Lucas Volum,Tom McCaul,Lucas Volum,6-3,6,3,1,0,Completed,true,true,false
AA005012,18 Jul 26,1,BLTC,Aspendale,No. 2,Abir Ahuja,Sean Butler,Sean Butler,2-6,2,6,0,1,Completed,true,false,false
AA005012,18 Jul 26,1,BLTC,Aspendale,No. 3,Aidan Cleland,Conor Butler,Conor Butler,1-6,1,6,0,1,Completed,true,false,false
AA005012,18 Jul 26,1,BLTC,Aspendale,No. 4,Noah Wang,Joe Corda,Noah Wang,6-4,6,4,1,0,Completed,true,false,false
AA005013,18 Jul 26,1,Carmelite,Glen Huntly,No. 1,Mason Jeffries,Peter Kalogeropoulos,Peter Kalogeropoulos,3-6,3,6,0,1,Completed,true,false,false
AA005013,18 Jul 26,1,Carmelite,Glen Huntly,No. 2,Edward Heinrich,Jadyn Green,Jadyn Green,3-6,3,6,0,1,Completed,true,false,false
AA005013,18 Jul 26,1,Carmelite,Glen Huntly,No. 3,Roman Pulitano,Milo Peric,Milo Peric,4-6,4,6,0,1,Completed,true,false,true
AA005013,18 Jul 26,1,Carmelite,Glen Huntly,No. 4,[Unnamed player — TROLS AA005013 home code 4],Brian Shu,[Unnamed player — TROLS AA005013 home code 4],7-5,7,5,1,0,Completed,false,false,false
AA005014,18 Jul 26,1,Maccabi,Kooyong,No. 1,Aiden Knox,Noah Falieros,Noah Falieros,2-6,2,6,0,1,Completed,true,false,false
AA005014,18 Jul 26,1,Maccabi,Kooyong,No. 2,Max Behr,Luca Cellante,Luca Cellante,3-6,3,6,0,1,Completed,true,false,false
AA005014,18 Jul 26,1,Maccabi,Kooyong,No. 3,Jasper Gannon,Marko Savic,Jasper Gannon,6-3,6,3,1,0,Completed,true,false,true
AA005014,18 Jul 26,1,Maccabi,Kooyong,No. 4,Adam Inbar,Ari Lohia,Adam Inbar,6-4,6,4,1,0,Completed,true,false,true
AA005021,25 Jul 26,2,Kooyong,Coatesville White,No. 1,Noah Falieros,Martin Curnow,Noah Falieros,6-4,6,4,1,0,Completed,true,false,false
AA005021,25 Jul 26,2,Kooyong,Coatesville White,No. 2,Jack Jones,Isabelle Li Zhang,Isabelle Li Zhang,0-6,0,6,0,1,Completed,true,false,false
AA005021,25 Jul 26,2,Kooyong,Coatesville White,No. 3,Luca Cellante,Thomas Jenner,Thomas Jenner,2-6,2,6,0,1,Completed,true,false,false
AA005021,25 Jul 26,2,Kooyong,Coatesville White,No. 4,Spencer Tannous,Allegra Romagnino,,3-3,3,3,0,0,Completed,false,false,false
AA005022,25 Jul 26,2,Coatesville Blue,BLTC,No. 1,Oliver Simpson,Abir Ahuja,Oliver Simpson,7-6,7,6,1,0,Completed,true,false,false
AA005022,25 Jul 26,2,Coatesville Blue,BLTC,No. 2,Hiren Arunkumar,Miles Ma Sing,Hiren Arunkumar,6-3,6,3,1,0,Completed,true,false,false
AA005022,25 Jul 26,2,Coatesville Blue,BLTC,No. 3,Vivaan Shah,Aidan Cleland,Vivaan Shah,6-2,6,2,1,0,Completed,true,false,false
AA005022,25 Jul 26,2,Coatesville Blue,BLTC,No. 4,Aayan Khanna,Noah Wang,Noah Wang,5-7,5,7,0,1,Completed,true,false,false
AA005023,25 Jul 26,2,Aspendale,Carmelite,No. 1,Tom McCaul,Edward Heinrich,Tom McCaul,7-5,7,5,1,0,Completed,true,false,false
AA005023,25 Jul 26,2,Aspendale,Carmelite,No. 2,Sean Butler,Roman Pulitano,Sean Butler,6-4,6,4,1,0,Completed,true,false,false
AA005023,25 Jul 26,2,Aspendale,Carmelite,No. 3,Conor Butler,[Unnamed player — TROLS AA005023 away code 3],Conor Butler,6-1,6,1,1,0,Completed,false,false,false
AA005023,25 Jul 26,2,Aspendale,Carmelite,No. 4,Joe Corda,Sebastian Kerr,Joe Corda,6-0,6,0,1,0,Completed,true,false,true
AA005024,25 Jul 26,2,Glen Huntly,Maccabi,No. 1,Jessica Elsner,Aiden Knox,Aiden Knox,2-6,2,6,0,1,Completed,true,false,false
AA005024,25 Jul 26,2,Glen Huntly,Maccabi,No. 2,Peter Kalogeropoulos,Max Behr,Peter Kalogeropoulos,6-4,6,4,1,0,Completed,true,false,false
AA005024,25 Jul 26,2,Glen Huntly,Maccabi,No. 3,Zac Stub,Jake Krywicki,Zac Stub,6-3,6,3,1,0,Completed,true,false,false
AA005024,25 Jul 26,2,Glen Huntly,Maccabi,No. 4,Brian Shu,Jasper Gannon,Jasper Gannon,3-6,3,6,0,1,Completed,true,false,false
AA005031,01 Aug 26,3,Coatesville White,Glen Huntly,No. 1,Oscar McCallum,Jessica Elsner,Oscar McCallum,7-6,7,6,1,0,Completed,true,false,false
AA005031,01 Aug 26,3,Coatesville White,Glen Huntly,No. 2,Isabelle Li Zhang,Peter Kalogeropoulos,Isabelle Li Zhang,7-6,7,6,1,0,Completed,true,false,false
AA005031,01 Aug 26,3,Coatesville White,Glen Huntly,No. 3,Allegra Romagnino,Jadyn Green,Jadyn Green,4-6,4,6,0,1,Completed,true,false,false
AA005031,01 Aug 26,3,Coatesville White,Glen Huntly,No. 4,Maisy McCallum,Zac Stub,Zac Stub,3-6,3,6,0,1,Completed,true,false,false
AA005032,01 Aug 26,3,BLTC,Kooyong,No. 1,Abir Ahuja,Noah Falieros,Noah Falieros,0-6,0,6,0,1,Completed,true,false,false
AA005032,01 Aug 26,3,BLTC,Kooyong,No. 2,Swapneel Sengupta,Jack Jones,Swapneel Sengupta,6-3,6,3,1,0,Completed,true,false,false
AA005032,01 Aug 26,3,BLTC,Kooyong,No. 3,Miles Ma Sing,Luca Cellante,Luca Cellante,3-6,3,6,0,1,Completed,true,false,false
AA005032,01 Aug 26,3,BLTC,Kooyong,No. 4,Noah Wang,Spencer Tannous,Noah Wang,6-4,6,4,1,0,Completed,true,false,false
AA005033,01 Aug 26,3,Carmelite,Coatesville Blue,No. 1,Mason Jeffries,Hiren Arunkumar,Mason Jeffries,7-5,7,5,1,0,Completed,true,false,false
AA005033,01 Aug 26,3,Carmelite,Coatesville Blue,No. 2,Roman Pulitano,Vivaan Shah,Roman Pulitano,6-4,6,4,1,0,Completed,true,false,false
AA005033,01 Aug 26,3,Carmelite,Coatesville Blue,No. 3,Raphael Giansalvo,Max Bersulden,Raphael Giansalvo,6-4,6,4,1,0,Completed,true,false,false
AA005033,01 Aug 26,3,Carmelite,Coatesville Blue,No. 4,Flynn Castelino,Aayan Khanna,Aayan Khanna,1-6,1,6,0,1,Completed,true,false,false
AA005034,01 Aug 26,3,Maccabi,Aspendale,No. 1,Aiden Knox,Tom McCaul,Aiden Knox,6-1,6,1,1,0,Completed,true,false,false
AA005034,01 Aug 26,3,Maccabi,Aspendale,No. 2,Max Behr,Sean Butler,Sean Butler,0-6,0,6,0,1,Completed,true,false,false
AA005034,01 Aug 26,3,Maccabi,Aspendale,No. 3,Jake Krywicki,Conor Butler,Conor Butler,2-6,2,6,0,1,Completed,true,false,false
AA005034,01 Aug 26,3,Maccabi,Aspendale,No. 4,Jasper Gannon,Joe Corda,Joe Corda,2-6,2,6,0,1,Completed,true,false,false
AA005041,08 Aug 26,4,Aspendale,Coatesville White,No. 1,Liam Schoots,Oscar McCallum,Liam Schoots,6-4,6,4,1,0,Completed,true,true,false
AA005041,08 Aug 26,4,Aspendale,Coatesville White,No. 2,Tom McCaul,Martin Curnow,Martin Curnow,0-6,0,6,0,1,Completed,true,false,false
AA005041,08 Aug 26,4,Aspendale,Coatesville White,No. 3,Sean Butler,Thomas Jenner,Sean Butler,6-3,6,3,1,0,Completed,true,false,false
AA005041,08 Aug 26,4,Aspendale,Coatesville White,No. 4,Joe Corda,Maisy McCallum,Joe Corda,6-2,6,2,1,0,Completed,true,false,false
AA005042,08 Aug 26,4,Glen Huntly,BLTC,No. 1,Jessica Elsner,Lucas Volum,Jessica Elsner,6-2,6,2,1,0,Completed,true,false,true
AA005042,08 Aug 26,4,Glen Huntly,BLTC,No. 2,Peter Kalogeropoulos,Harry Sun,Peter Kalogeropoulos,6-0,6,0,1,0,Completed,true,false,true
AA005042,08 Aug 26,4,Glen Huntly,BLTC,No. 3,Jadyn Green,Aidan Cleland,Jadyn Green,6-0,6,0,1,0,Completed,true,false,false
AA005042,08 Aug 26,4,Glen Huntly,BLTC,No. 4,Brian Shu,Noah Wang,Noah Wang,2-6,2,6,0,1,Completed,true,false,false
AA005043,08 Aug 26,4,Kooyong,Carmelite,No. 1,Noah Falieros,Mason Jeffries,Noah Falieros,6-1,6,1,1,0,Completed,true,false,false
AA005043,08 Aug 26,4,Kooyong,Carmelite,No. 2,Jack Jones,Edward Heinrich,Jack Jones,6-2,6,2,1,0,Completed,true,false,false
AA005043,08 Aug 26,4,Kooyong,Carmelite,No. 3,Luca Cellante,Roman Pulitano,Roman Pulitano,2-6,2,6,0,1,Completed,true,false,false
AA005043,08 Aug 26,4,Kooyong,Carmelite,No. 4,Spencer Tannous,Sebastian Kerr,Spencer Tannous,6-1,6,1,1,0,Completed,true,false,true
AA005044,08 Aug 26,4,Coatesville Blue,Maccabi,No. 1,Patrick Freeman,Aiden Knox,Aiden Knox,1-6,1,6,0,1,Completed,true,false,false
AA005044,08 Aug 26,4,Coatesville Blue,Maccabi,No. 2,Oliver Simpson,Max Behr,Oliver Simpson,6-3,6,3,1,0,Completed,true,false,false
AA005044,08 Aug 26,4,Coatesville Blue,Maccabi,No. 3,Hiren Arunkumar,Jake Krywicki,Jake Krywicki,4-6,4,6,0,1,Completed,true,false,false
AA005044,08 Aug 26,4,Coatesville Blue,Maccabi,No. 4,Vivaan Shah,Ari Threadgold,Vivaan Shah,6-2,6,2,1,0,Completed,true,false,true
AA005051,15 Aug 26,5,Carmelite,Maccabi,No. 1,Mason Jeffries,Aiden Knox,Aiden Knox,0-6,0,6,0,1,Completed,true,false,false
AA005051,15 Aug 26,5,Carmelite,Maccabi,No. 2,Andrew Ferizis,Jake Krywicki,Jake Krywicki,4-6,4,6,0,1,Completed,true,true,false
