fixture_id,date,round,home_team,away_team,position,home_pair,away_pair,winning_pair,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergencies,away_emergencies
AA001011,16 Jul 16,1,Carmelite 1,Carmelite 2,No. 1,Andre Gregorious / Will Hunt,Alexander Ferizis / Felix Rossignol,Alexander Ferizis / Felix Rossignol,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001011,16 Jul 16,1,Carmelite 1,Carmelite 2,No. 2,Paddy Freemantle / Gus McDonald,Jason Darlow / Lachlan MacDougall,Jason Darlow / Lachlan MacDougall,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001013,16 Jul 16,1,Kooyong MLC2,Kooyong MLC3,No. 1,Aaron Koh / Ruby Seymour,Isabelle Gough / Yasman Spyrou,Aaron Koh / Ruby Seymour,6-1,6,1,1,0,Completed,true,"[false, false]","[false, false]"
AA001013,16 Jul 16,1,Kooyong MLC2,Kooyong MLC3,No. 2,Jack Cannon / Eliza Seymour,Lucy Motteram / Charlotte Gough,Lucy Motteram / Charlotte Gough,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001014,16 Jul 16,1,Port Melbourne,Royal South Yarra,No. 1,Zac Climpson / Jake Rothnic,Jemma Mitchell / Abby Ralph,Jemma Mitchell / Abby Ralph,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001014,16 Jul 16,1,Port Melbourne,Royal South Yarra,No. 2,Ben Collis / Josh McKenzie,Georgie Gough / Sophie Gough,Ben Collis / Josh McKenzie,6-1,6,1,1,0,Completed,true,"[false, false]","[false, false]"
AA001021,23 Jul 16,2,Royal South Yarra,Carmelite 1,No. 1,Lucy Campbell / Georgie Gough,Andre Gregorious / Will Hunt,Andre Gregorious / Will Hunt,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001021,23 Jul 16,2,Royal South Yarra,Carmelite 1,No. 2,Chloe Joubert / Sophie Gough,Paddy Freemantle / Leon Katelis,Paddy Freemantle / Leon Katelis,0-6,0,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001022,23 Jul 16,2,Carmelite 2,Kooyong MLC1,No. 1,Alexander Ferizis / Felix Rossignol,Alexandra McFarlane / Camilla Kaufman,Alexandra McFarlane / Camilla Kaufman,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001022,23 Jul 16,2,Carmelite 2,Kooyong MLC1,No. 2,Jason Darlow / [Unnamed player — TROLS AA001022 home code 4],Harry Merzger / Emily Kaufman,Jason Darlow / [Unnamed player — TROLS AA001022 home code 4],7-6,7,6,1,0,Completed,false,"[false, false]","[false, false]"
AA001024,23 Jul 16,2,Kooyong MLC3,Port Melbourne,No. 1,Isabelle Gough / Annabelle Hudson,Ryan Sweeney / Jake Rothnic,Ryan Sweeney / Jake Rothnic,0-6,0,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001024,23 Jul 16,2,Kooyong MLC3,Port Melbourne,No. 2,Lucy Motteram / Charlotte Gough,Zac Climpson / Ben Collis,Zac Climpson / Ben Collis,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001031,30 Jul 16,3,Carmelite 1,Kooyong MLC3,No. 1,Will Hunt / Paddy Freemantle,Lucy Motteram / Yasman Spyrou,Will Hunt / Paddy Freemantle,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
AA001031,30 Jul 16,3,Carmelite 1,Kooyong MLC3,No. 2,Leon Katelis / Gus McDonald,Annabelle Hudson / Charlotte Stern,Leon Katelis / Gus McDonald,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA001032,30 Jul 16,3,Kooyong MLC1,Royal South Yarra,No. 1,Alexandra McFarlane / Harry Merzger,Abby Ralph / Chloe Joubert,Alexandra McFarlane / Harry Merzger,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA001032,30 Jul 16,3,Kooyong MLC1,Royal South Yarra,No. 2,Sarah Kaufman / [Unnamed player — TROLS AA001032 home code 4],Isabella Hornor / Sophie Gough,Sarah Kaufman / [Unnamed player — TROLS AA001032 home code 4],6-0,6,0,1,0,Completed,false,"[false, false]","[false, false]"
AA001033,30 Jul 16,3,Kooyong MLC2,Carmelite 2,No. 1,Daniel Meagher / Charlie Hummerston,Alexander Ferizis / Felix Rossignol,Alexander Ferizis / Felix Rossignol,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001033,30 Jul 16,3,Kooyong MLC2,Carmelite 2,No. 2,Eliza Seymour / Ruby Seymour,Jason Darlow / Lachlan MacDougall,Jason Darlow / Lachlan MacDougall,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001042,06 Aug 16,4,Kooyong MLC3,Kooyong MLC1,No. 1,Isabelle Gough / Yasman Spyrou,Alexandra McFarlane / Harry Merzger,Alexandra McFarlane / Harry Merzger,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001042,06 Aug 16,4,Kooyong MLC3,Kooyong MLC1,No. 2,Charlotte Gough / Charlotte Stern,Sarah Kaufman / Emily Kneale,Sarah Kaufman / Emily Kneale,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001043,06 Aug 16,4,Royal South Yarra,Kooyong MLC2,No. 1,Lucy Campbell / Georgie Gough,Daniel Meagher / Jack Cannon,Daniel Meagher / Jack Cannon,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001043,06 Aug 16,4,Royal South Yarra,Kooyong MLC2,No. 2,Isabella Hornor / Sophie Gough,Eliza Seymour / Ruby Seymour,Eliza Seymour / Ruby Seymour,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001044,06 Aug 16,4,Carmelite 2,Port Melbourne,No. 1,Alexander Ferizis / Felix Rossignol,Ryan Sweeney / Zac Climpson,Alexander Ferizis / Felix Rossignol,6-1,6,1,1,0,Completed,true,"[false, false]","[false, false]"
AA001044,06 Aug 16,4,Carmelite 2,Port Melbourne,No. 2,Jason Darlow / Lachlan MacDougall,Jake Rothnic / Josh McKenzie,Jake Rothnic / Josh McKenzie,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001051,13 Aug 16,5,Kooyong MLC2,Port Melbourne,No. 1,Daniel Meagher / Jack Cannon,Ben Collis / Saunder O'Kezly,Daniel Meagher / Jack Cannon,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
AA001051,13 Aug 16,5,Kooyong MLC2,Port Melbourne,No. 2,Aaron Koh / Eliza Seymour,Jake Rothnic / Josh McKenzie,Jake Rothnic / Josh McKenzie,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001052,13 Aug 16,5,Royal South Yarra,Kooyong MLC3,No. 1,Chloe Cooper / Sophie Gough,Charlotte Gough / Annabelle Hudson,Chloe Cooper / Sophie Gough,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA001052,13 Aug 16,5,Royal South Yarra,Kooyong MLC3,No. 2,Chloe Cooper / Sophie Gough,Isabelle Gough / Yasman Spyrou,Isabelle Gough / Yasman Spyrou,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001054,13 Aug 16,5,Carmelite 1,Kooyong MLC1,No. 1,Will Hunt / Paddy Freemantle,Alexandra McFarlane / Camilla Kaufman,Alexandra McFarlane / Camilla Kaufman,0-6,0,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001054,13 Aug 16,5,Carmelite 1,Kooyong MLC1,No. 2,Leon Katelis / Gus McDonald,Harry Merzger / Sarah Kaufman,Leon Katelis / Gus McDonald,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
AA001061,20 Aug 16,6,Kooyong MLC1,Kooyong MLC2,No. 1,Alexandra McFarlane / Camilla Kaufman,Daniel Meagher / Aaron Koh,Alexandra McFarlane / Camilla Kaufman,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA001061,20 Aug 16,6,Kooyong MLC1,Kooyong MLC2,No. 2,Sarah Kaufman / Emily Kneale,Charlie Hummerston / Jack Cannon,Sarah Kaufman / Emily Kneale,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
