fixture_id,date,round,home_team,away_team,position,home_player,away_player,winning_player,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergency,away_emergency
AA003011,31 Jan 26,1,BLTC Blue,BLTC White,No. 1,Victor Lee,Guillermo Machuca,Guillermo Machuca,6-7,6,7,0,1,Completed,true,false,false
AA003011,31 Jan 26,1,BLTC Blue,BLTC White,No. 2,Luca Harris,Dean Rosen,Dean Rosen,2-6,2,6,0,1,Completed,true,false,false
AA003011,31 Jan 26,1,BLTC Blue,BLTC White,No. 3,Mateo Quintana,Dieter Van Zyl,Mateo Quintana,6-2,6,2,1,0,Completed,true,false,false
AA003011,31 Jan 26,1,BLTC Blue,BLTC White,No. 4,Blake Carson,Lucas Jin,Lucas Jin,3-6,3,6,0,1,Completed,true,false,false
AA003012,31 Jan 26,1,Coatesville,Mentone,No. 1,Martin Curnow,Jocelyn Ledo,Jocelyn Ledo,6-7,6,7,0,1,Completed,true,false,false
AA003012,31 Jan 26,1,Coatesville,Mentone,No. 2,Oscar McCallum,Andy Koukoumanos,Andy Koukoumanos,6-7,6,7,0,1,Completed,true,false,false
AA003012,31 Jan 26,1,Coatesville,Mentone,No. 3,Jack Simpson,Madisson Gerente,Jack Simpson,6-3,6,3,1,0,Completed,true,false,false
AA003012,31 Jan 26,1,Coatesville,Mentone,No. 4,Thomas Jenner,Vicki Tiganis,Vicki Tiganis,4-6,4,6,0,1,Completed,true,true,false
AA003013,31 Jan 26,1,Glen Huntly,Royal Ave,No. 1,Oliver Sey,Charlie Vakrinos,Charlie Vakrinos,1-6,1,6,0,1,Completed,true,false,false
AA003013,31 Jan 26,1,Glen Huntly,Royal Ave,No. 2,Hugo Baker,Jacob Hu,Jacob Hu,0-6,0,6,0,1,Completed,true,false,false
AA003013,31 Jan 26,1,Glen Huntly,Royal Ave,No. 3,Danielius Buividas,Tiras Kasapidis,Danielius Buividas,6-3,6,3,1,0,Completed,true,false,true
AA003013,31 Jan 26,1,Glen Huntly,Royal Ave,No. 4,Joshua Lew,Noah Bradley,Joshua Lew,6-1,6,1,1,0,Completed,true,false,true
AA003014,31 Jan 26,1,Maccabi,Kings Park,No. 1,Adam Bigos,Kokoro Bremmell,Kokoro Bremmell,0-6,0,6,0,1,Completed,true,false,false
AA003014,31 Jan 26,1,Maccabi,Kings Park,No. 2,Asher Brami,Daniel Gao,Asher Brami,6-2,6,2,1,0,Completed,true,false,false
AA003014,31 Jan 26,1,Maccabi,Kings Park,No. 3,Matthew Cashmore,Nemo Yao,Matthew Cashmore,7-6,7,6,1,0,Completed,true,false,false
AA003014,31 Jan 26,1,Maccabi,Kings Park,No. 4,Tom Appel,Jude Horchner,Jude Horchner,0-6,0,6,0,1,Completed,true,false,false
AA003021,07 Feb 26,2,Kings Park,BLTC Blue,No. 1,Kokoro Bremmell,Victor Lee,Victor Lee,2-6,2,6,0,1,Completed,true,false,false
AA003021,07 Feb 26,2,Kings Park,BLTC Blue,No. 2,Nemo Yao,Luca Harris,Luca Harris,3-6,3,6,0,1,Completed,true,false,false
