fixture_id,date,round,home_team,away_team,position,home_pair,away_pair,winning_pair,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergencies,away_emergencies
AA002011,01 Feb 20,1,Carmelite 1,Kooyong MLC,No. 1,Callum McDougall / Mali Moore,George McKeon / Harrison Twitt,Callum McDougall / Mali Moore,7-6,7,6,1,0,Completed,true,"[false, false]","[false, false]"
AA002011,01 Feb 20,1,Carmelite 1,Kooyong MLC,No. 2,[Unnamed player — TROLS AA002011 home code 3] / Coco Boston,Jack Meinert / James Earle,[Unnamed player — TROLS AA002011 home code 3] / Coco Boston,6-1,6,1,1,0,Completed,false,"[false, false]","[false, false]"
AA002012,01 Feb 20,1,Port Melbourne Red,Port Melbourne Blue,No. 1,Druhv Sharma / Zuhayr Hussain,Michaela Cifone / Bryson Walters,Druhv Sharma / Zuhayr Hussain,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA002012,01 Feb 20,1,Port Melbourne Red,Port Melbourne Blue,No. 2,Charlie Moss / Kaleb Wardashin,Nicholas Cifone / Lucas Daskalos,Charlie Moss / Kaleb Wardashin,7-5,7,5,1,0,Completed,true,"[false, false]","[false, false]"
AA002013,01 Feb 20,1,Carmelite 2,Carmelite 3,No. 1,Thomas Maclennan / Louis Barnett,Percy Cassin / Oscar Dunstan,Percy Cassin / Oscar Dunstan,4-5,4,5,0,1,Completed,true,"[false, false]","[false, false]"
AA002013,01 Feb 20,1,Carmelite 2,Carmelite 3,No. 2,Anna Fourlanos / Jocelyn Doig,Samuel Wilson / Toby Derbyshire,Samuel Wilson / Toby Derbyshire,0-6,0,6,0,1,Completed,true,"[false, false]","[false, false]"
AA002022,08 Feb 20,2,Kooyong MLC,Port Melbourne Red,No. 1,George McKeon / Jack Meinert,Druhv Sharma / Charlie Moss,George McKeon / Jack Meinert,7-5,7,5,1,0,Completed,true,"[false, false]","[false, false]"
AA002022,08 Feb 20,2,Kooyong MLC,Port Melbourne Red,No. 2,James Earle / Sybilla Earle,Kaleb Wardashin / Angus Debien,Kaleb Wardashin / Angus Debien,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
AA002023,08 Feb 20,2,Port Melbourne Blue,Carmelite 2,No. 1,Michaela Cifone / Bryson Walters,Declan Behan / Stephanie Fourlanos,Michaela Cifone / Bryson Walters,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
AA002023,08 Feb 20,2,Port Melbourne Blue,Carmelite 2,No. 2,Nicholas Cifone / Wright Isabella,Anna Fourlanos / Jocelyn Doig,Nicholas Cifone / Wright Isabella,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA002024,08 Feb 20,2,Carmelite 3,Royal South Yarra,No. 1,Samuel Wilson / Oscar Barnett,Christos Zampelis / James Negri,Samuel Wilson / Oscar Barnett,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
AA002024,08 Feb 20,2,Carmelite 3,Royal South Yarra,No. 2,Charles Smitt / Toby Derbyshire,Gianni Walker / Yan Cheng Zhang,Charles Smitt / Toby Derbyshire,7-6,7,6,1,0,Completed,true,"[false, false]","[false, false]"
