fixture_id,date,round,home_team,away_team,position,home_player,away_player,winning_player,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergency,away_emergency
AA002011,21 Jul 18,1,Kooyong MLC,Carmelite,No. 1,Charles Gray,Millie Tisdall,Charles Gray,6-4,6,4,1,0,Completed,true,false,false
AA002011,21 Jul 18,1,Kooyong MLC,Carmelite,No. 2,Pia Zayontz,Quincy McRae-Donovan,Quincy McRae-Donovan,6-7,6,7,0,1,Completed,true,false,false
AA002011,21 Jul 18,1,Kooyong MLC,Carmelite,No. 3,Joe Zayontz,Mali Moore,Joe Zayontz,6-1,6,1,1,0,Completed,true,false,false
AA002011,21 Jul 18,1,Kooyong MLC,Carmelite,No. 4,James Wright,Elizabeth Richardson,James Wright,7-5,7,5,1,0,Completed,true,false,false
AA002012,21 Jul 18,1,Royal South Yarra 1,Port Melbourne Red,No. 1,Tom Sangster,Lachlan Gordon,Lachlan Gordon,1-6,1,6,0,1,Completed,true,false,false
AA002012,21 Jul 18,1,Royal South Yarra 1,Port Melbourne Red,No. 2,Freddie Tremlett,Jack Kinsman,Freddie Tremlett,6-0,6,0,1,0,Completed,true,false,false
AA002012,21 Jul 18,1,Royal South Yarra 1,Port Melbourne Red,No. 3,Eddie Millear,Jack Jones,Eddie Millear,6-0,6,0,1,0,Completed,true,false,false
AA002012,21 Jul 18,1,Royal South Yarra 1,Port Melbourne Red,No. 4,Henry Prentice,Cameron Gordon,Henry Prentice,6-4,6,4,1,0,Completed,true,false,false
AA002013,21 Jul 18,1,Port Melbourne Blue,Royal South Yarra 2,No. 1,Angelina Kotzakozidis,Peter Tabain,Peter Tabain,4-6,4,6,0,1,Completed,true,false,false
AA002013,21 Jul 18,1,Port Melbourne Blue,Royal South Yarra 2,No. 2,Jack Walters,Will Castine,Jack Walters,6-2,6,2,1,0,Completed,true,false,false
AA002013,21 Jul 18,1,Port Melbourne Blue,Royal South Yarra 2,No. 3,Avediz Lo,Niko Tausan,Niko Tausan,0-6,0,6,0,1,Completed,true,false,false
AA002013,21 Jul 18,1,Port Melbourne Blue,Royal South Yarra 2,No. 4,Henry Holinger,Miles Forster,Henry Holinger,6-0,6,0,1,0,Completed,true,false,false
AA002021,28 Jul 18,2,Royal South Yarra 2,Kooyong MLC,No. 1,Peter Tabain,Pia Zayontz,Peter Tabain,6-1,6,1,1,0,Completed,true,false,false
AA002021,28 Jul 18,2,Royal South Yarra 2,Kooyong MLC,No. 2,Lachie Lawson,Joe Zayontz,Joe Zayontz,3-6,3,6,0,1,Completed,true,false,false
AA002021,28 Jul 18,2,Royal South Yarra 2,Kooyong MLC,No. 3,Boston Moran,Oliver Bowden,Oliver Bowden,1-6,1,6,0,1,Completed,true,false,false
AA002021,28 Jul 18,2,Royal South Yarra 2,Kooyong MLC,No. 4,Henry Prentice,Charlie Williams,Henry Prentice,6-2,6,2,1,0,Completed,true,false,false
AA002022,28 Jul 18,2,Port Melbourne Red,Port Melbourne Blue,No. 1,Omar Kamel,Jack Walters,Omar Kamel,6-1,6,1,1,0,Completed,true,false,false
AA002022,28 Jul 18,2,Port Melbourne Red,Port Melbourne Blue,No. 2,Luke Kinsman,[Unnamed player — TROLS AA002022 away code 2],[Unnamed player — TROLS AA002022 away code 2],1-6,1,6,0,1,Completed,false,false,false
AA002022,28 Jul 18,2,Port Melbourne Red,Port Melbourne Blue,No. 3,Will Sharpin,Avediz Lo,Will Sharpin,6-0,6,0,1,0,Completed,true,false,false
AA002022,28 Jul 18,2,Port Melbourne Red,Port Melbourne Blue,No. 4,Jack Kinsman,Henry Holinger,Henry Holinger,6-7,6,7,0,1,Completed,true,false,false
AA002031,04 Aug 18,3,Kooyong MLC,Royal South Yarra 1,No. 1,Pia Zayontz,Freddie Tremlett,Pia Zayontz,6-4,6,4,1,0,Completed,true,false,false
AA002031,04 Aug 18,3,Kooyong MLC,Royal South Yarra 1,No. 2,Joe Zayontz,Tom Sangster,Tom Sangster,2-6,2,6,0,1,Completed,true,false,false
AA002031,04 Aug 18,3,Kooyong MLC,Royal South Yarra 1,No. 3,Oliver Bowden,Henry Prentice,Oliver Bowden,7-6,7,6,1,0,Completed,true,false,false
AA002031,04 Aug 18,3,Kooyong MLC,Royal South Yarra 1,No. 4,Charlie Williams,Toby Bonnici,Charlie Williams,6-1,6,1,1,0,Completed,true,false,false
AA002032,04 Aug 18,3,Port Melbourne Blue,Carmelite,No. 1,Jack Walters,Millie Tisdall,Millie Tisdall,3-6,3,6,0,1,Completed,true,false,false
AA002032,04 Aug 18,3,Port Melbourne Blue,Carmelite,No. 2,[Unnamed player — TROLS AA002032 home code 2],Seamus Beham,[Unnamed player — TROLS AA002032 home code 2],6-0,6,0,1,0,Completed,false,false,false
AA002032,04 Aug 18,3,Port Melbourne Blue,Carmelite,No. 3,Avediz Lo,Quincy McRae-Donovan,Avediz Lo,6-4,6,4,1,0,Completed,true,false,false
AA002032,04 Aug 18,3,Port Melbourne Blue,Carmelite,No. 4,Henry Holinger,Mali Moore,Henry Holinger,6-3,6,3,1,0,Completed,true,false,false
AA002033,04 Aug 18,3,Royal South Yarra 2,Port Melbourne Red,No. 1,Peter Tabain,Omar Kamel,Peter Tabain,6-3,6,3,1,0,Completed,true,false,false
AA002033,04 Aug 18,3,Royal South Yarra 2,Port Melbourne Red,No. 2,Niko Tausan,Lachlan Gordon,Lachlan Gordon,0-6,0,6,0,1,Completed,true,false,false
AA002033,04 Aug 18,3,Royal South Yarra 2,Port Melbourne Red,No. 3,Miles Forster,Will Sharpin,Will Sharpin,3-6,3,6,0,1,Completed,true,false,false
AA002033,04 Aug 18,3,Royal South Yarra 2,Port Melbourne Red,No. 4,Jono Ingram,Jack Jones,Jono Ingram,6-0,6,0,1,0,Completed,true,false,false
AA002051,18 Aug 18,5,Kooyong MLC,Port Melbourne Blue,No. 1,Charles Gray,Jack Walters,Jack Walters,4-6,4,6,0,1,Completed,true,false,false
AA002051,18 Aug 18,5,Kooyong MLC,Port Melbourne Blue,No. 2,James Wright,Avediz Lo,James Wright,6-1,6,1,1,0,Completed,true,false,false
AA002051,18 Aug 18,5,Kooyong MLC,Port Melbourne Blue,No. 3,Oliver Bowden,Henry Holinger,Henry Holinger,4-6,4,6,0,1,Completed,true,false,false
AA002051,18 Aug 18,5,Kooyong MLC,Port Melbourne Blue,No. 4,Charlie Williams,Bryan W,Charlie Williams,6-0,6,0,1,0,Completed,true,false,false
AA002052,18 Aug 18,5,Port Melbourne Red,Carmelite,No. 1,Omar Kamel,Lucien Marcel,Omar Kamel,6-1,6,1,1,0,Completed,true,false,false
AA002052,18 Aug 18,5,Port Melbourne Red,Carmelite,No. 2,Luke Kinsman,Charlotte Parletta,Luke Kinsman,6-4,6,4,1,0,Completed,true,false,false
AA002052,18 Aug 18,5,Port Melbourne Red,Carmelite,No. 3,Will Sharpin,Elizabeth Richardson,Will Sharpin,6-0,6,0,1,0,Completed,true,false,false
AA002052,18 Aug 18,5,Port Melbourne Red,Carmelite,No. 4,Jack Kinsman,Mali Moore,Jack Kinsman,6-0,6,0,1,0,Completed,true,false,false
AA002053,18 Aug 18,5,Royal South Yarra 2,Royal South Yarra 1,No. 1,Niko Tausan,George Cox,George Cox,1-6,1,6,0,1,Completed,true,false,false
AA002053,18 Aug 18,5,Royal South Yarra 2,Royal South Yarra 1,No. 2,Boston Moran,Eddie Millear,Eddie Millear,0-6,0,6,0,1,Completed,true,false,false
AA002053,18 Aug 18,5,Royal South Yarra 2,Royal South Yarra 1,No. 3,Lachie Lawson,Tom Sangster,Tom Sangster,0-6,0,6,0,1,Completed,true,false,false
AA002053,18 Aug 18,5,Royal South Yarra 2,Royal South Yarra 1,No. 4,Lachlan Stott,Charlie Atkins,Lachlan Stott,6-4,6,4,1,0,Completed,true,false,false
AA002061,25 Aug 18,6,Carmelite,Kooyong MLC,No. 1,Millie Tisdall,Charles Gray,Millie Tisdall,7-5,7,5,1,0,Completed,true,false,false
AA002061,25 Aug 18,6,Carmelite,Kooyong MLC,No. 2,Seamus Beham,Pia Zayontz,Pia Zayontz,4-6,4,6,0,1,Completed,true,false,false
AA002061,25 Aug 18,6,Carmelite,Kooyong MLC,No. 3,Charlotte Parletta,James Wright,Charlotte Parletta,6-3,6,3,1,0,Completed,true,false,false
AA002061,25 Aug 18,6,Carmelite,Kooyong MLC,No. 4,Quincy McRae-Donovan,Nate Portnoy,Quincy McRae-Donovan,6-3,6,3,1,0,Completed,true,false,false
AA002062,25 Aug 18,6,Port Melbourne Red,Royal South Yarra 1,No. 1,Omar Kamel,George Cox,George Cox,4-6,4,6,0,1,Completed,true,false,false
AA002062,25 Aug 18,6,Port Melbourne Red,Royal South Yarra 1,No. 2,Luke Kinsman,Freddie Tremlett,Luke Kinsman,6-0,6,0,1,0,Completed,true,false,false
AA002062,25 Aug 18,6,Port Melbourne Red,Royal South Yarra 1,No. 3,Lachlan Gordon,Henry Prentice,Lachlan Gordon,6-0,6,0,1,0,Completed,true,false,false
AA002062,25 Aug 18,6,Port Melbourne Red,Royal South Yarra 1,No. 4,Jack Jones,Toby Bonnici,Jack Jones,6-3,6,3,1,0,Completed,true,false,false
AA002063,25 Aug 18,6,Royal South Yarra 2,Port Melbourne Blue,No. 1,Peter Tabain,Jack Walters,Peter Tabain,6-0,6,0,1,0,Completed,true,false,false
AA002063,25 Aug 18,6,Royal South Yarra 2,Port Melbourne Blue,No. 2,Miles Forster,Avediz Lo,Miles Forster,6-4,6,4,1,0,Completed,true,false,false
AA002063,25 Aug 18,6,Royal South Yarra 2,Port Melbourne Blue,No. 3,Boston Moran,Henry Holinger,Henry Holinger,1-6,1,6,0,1,Completed,true,false,false
AA002063,25 Aug 18,6,Royal South Yarra 2,Port Melbourne Blue,No. 4,Lachie Lawson,Jack Kinsman,Jack Kinsman,0-6,0,6,0,1,Completed,true,false,false
AA002071,01 Sep 18,7,Kooyong MLC,Royal South Yarra 2,No. 1,Charles Gray,Peter Tabain,Charles Gray,6-0,6,0,1,0,Completed,true,false,false
AA002071,01 Sep 18,7,Kooyong MLC,Royal South Yarra 2,No. 2,Pia Zayontz,Will Castine,Will Castine,4-6,4,6,0,1,Completed,true,false,false
AA002071,01 Sep 18,7,Kooyong MLC,Royal South Yarra 2,No. 3,Joe Zayontz,Niko Tausan,Joe Zayontz,6-1,6,1,1,0,Completed,true,false,false
AA002071,01 Sep 18,7,Kooyong MLC,Royal South Yarra 2,No. 4,Charlie Williams,Lachie Lawson,Charlie Williams,6-1,6,1,1,0,Completed,true,false,false
AA002072,01 Sep 18,7,Port Melbourne Blue,Port Melbourne Red,No. 1,Jack Walters,Lachlan Gordon,Lachlan Gordon,4-6,4,6,0,1,Completed,true,false,false
AA002072,01 Sep 18,7,Port Melbourne Blue,Port Melbourne Red,No. 2,Angelina Kotzakozidis,Will Sharpin,Will Sharpin,2-6,2,6,0,1,Completed,true,false,false
AA002072,01 Sep 18,7,Port Melbourne Blue,Port Melbourne Red,No. 3,Avediz Lo,Jack Kinsman,Avediz Lo,6-4,6,4,1,0,Completed,true,false,false
AA002072,01 Sep 18,7,Port Melbourne Blue,Port Melbourne Red,No. 4,Henry Holinger,Jack Jones,Henry Holinger,6-1,6,1,1,0,Completed,true,false,false
AA002073,01 Sep 18,7,Royal South Yarra 1,Carmelite,No. 1,Eddie Millear,Millie Tisdall,Eddie Millear,6-2,6,2,1,0,Completed,true,false,false
AA002073,01 Sep 18,7,Royal South Yarra 1,Carmelite,No. 2,Freddie Tremlett,Lucien Marcel,Freddie Tremlett,7-5,7,5,1,0,Completed,true,false,false
AA002073,01 Sep 18,7,Royal South Yarra 1,Carmelite,No. 3,Charlie Atkins,Seamus Beham,Charlie Atkins,6-1,6,1,1,0,Completed,true,false,false
AA002073,01 Sep 18,7,Royal South Yarra 1,Carmelite,No. 4,Henry Prentice,Charlotte Parletta,Henry Prentice,6-2,6,2,1,0,Completed,true,false,false
AA002081,08 Sep 18,8,Royal South Yarra 1,Kooyong MLC,No. 1,George Cox,Joe Zayontz,George Cox,6-0,6,0,1,0,Completed,true,false,false
AA002081,08 Sep 18,8,Royal South Yarra 1,Kooyong MLC,No. 2,Eddie Millear,James Wright,Eddie Millear,6-1,6,1,1,0,Completed,true,false,false
AA002081,08 Sep 18,8,Royal South Yarra 1,Kooyong MLC,No. 3,Tom Sangster,Oliver Bowden,Tom Sangster,6-4,6,4,1,0,Completed,true,false,false
AA002081,08 Sep 18,8,Royal South Yarra 1,Kooyong MLC,No. 4,Toby Bonnici,Nate Portnoy,Nate Portnoy,4-6,4,6,0,1,Completed,true,false,false
AA002082,08 Sep 18,8,Carmelite,Port Melbourne Blue,No. 1,Millie Tisdall,Jack Walters,Millie Tisdall,6-3,6,3,1,0,Completed,true,false,false
AA002082,08 Sep 18,8,Carmelite,Port Melbourne Blue,No. 2,Seamus Beham,Avediz Lo,Seamus Beham,6-1,6,1,1,0,Completed,true,false,false
AA002082,08 Sep 18,8,Carmelite,Port Melbourne Blue,No. 3,E L Birmingham,Henry Holinger,Henry Holinger,3-6,3,6,0,1,Completed,true,true,false
AA002082,08 Sep 18,8,Carmelite,Port Melbourne Blue,No. 4,Mali Moore,Jack Kinsman,Jack Kinsman,1-6,1,6,0,1,Completed,true,false,false
AA002083,08 Sep 18,8,Port Melbourne Red,Royal South Yarra 2,No. 1,Omar Kamel,Peter Tabain,Peter Tabain,5-7,5,7,0,1,Completed,true,false,false
AA002083,08 Sep 18,8,Port Melbourne Red,Royal South Yarra 2,No. 2,Luke Kinsman,Miles Forster,Luke Kinsman,6-2,6,2,1,0,Completed,true,false,false
AA002083,08 Sep 18,8,Port Melbourne Red,Royal South Yarra 2,No. 3,Lachlan Gordon,Jono Ingram,Lachlan Gordon,6-1,6,1,1,0,Completed,true,false,false
AA002083,08 Sep 18,8,Port Melbourne Red,Royal South Yarra 2,No. 4,Will Sharpin,Boston Moran,Will Sharpin,6-0,6,0,1,0,Completed,true,false,false
AA002092,15 Sep 18,9,Royal South Yarra 2,Carmelite,No. 1,Peter Tabain,Millie Tisdall,Millie Tisdall,5-7,5,7,0,1,Completed,true,false,false
AA002092,15 Sep 18,9,Royal South Yarra 2,Carmelite,No. 2,Niko Tausan,Quincy McRae-Donovan,Quincy McRae-Donovan,1-6,1,6,0,1,Completed,true,false,false
AA002092,15 Sep 18,9,Royal South Yarra 2,Carmelite,No. 3,Boston Moran,Charlotte Parletta,Charlotte Parletta,2-6,2,6,0,1,Completed,true,false,false
AA002092,15 Sep 18,9,Royal South Yarra 2,Carmelite,No. 4,Lachie Lawson,Mali Moore,Mali Moore,3-6,3,6,0,1,Completed,true,false,false
AA002093,15 Sep 18,9,Port Melbourne Blue,Royal South Yarra 1,No. 1,Jack Walters,Freddie Tremlett,Freddie Tremlett,2-6,2,6,0,1,Completed,true,false,false
AA002093,15 Sep 18,9,Port Melbourne Blue,Royal South Yarra 1,No. 2,Avediz Lo,Tom Sangster,Tom Sangster,1-6,1,6,0,1,Completed,true,false,false
AA002093,15 Sep 18,9,Port Melbourne Blue,Royal South Yarra 1,No. 3,Henry Holinger,Charlie Atkins,Charlie Atkins,1-6,1,6,0,1,Completed,true,false,false
AA002093,15 Sep 18,9,Port Melbourne Blue,Royal South Yarra 1,No. 4,Jack Kinsman,Henry Prentice,Henry Prentice,2-6,2,6,0,1,Completed,true,false,false
AA002101,13 Oct 18,10,Port Melbourne Blue,Kooyong MLC,No. 1,Angelina Kotzakozidis,Charles Gray,Charles Gray,3-6,3,6,0,1,Completed,true,false,false
AA002101,13 Oct 18,10,Port Melbourne Blue,Kooyong MLC,No. 2,Jack Walters,Charlie Williams,Jack Walters,6-3,6,3,1,0,Completed,true,false,false
AA002101,13 Oct 18,10,Port Melbourne Blue,Kooyong MLC,No. 3,Avediz Lo,Nate Portnoy,Nate Portnoy,4-6,4,6,0,1,Completed,true,false,false
AA002101,13 Oct 18,10,Port Melbourne Blue,Kooyong MLC,No. 4,Henry Holinger,Ned Sutherland,Ned Sutherland,6-7,6,7,0,1,Completed,true,false,false
AA002102,13 Oct 18,10,Carmelite,Port Melbourne Red,No. 1,Lucien Marcel,Omar Kamel,Omar Kamel,0-6,0,6,0,1,Completed,true,false,false
AA002102,13 Oct 18,10,Carmelite,Port Melbourne Red,No. 2,Seamus Beham,Luke Kinsman,Luke Kinsman,0-6,0,6,0,1,Completed,true,false,false
AA002102,13 Oct 18,10,Carmelite,Port Melbourne Red,No. 3,Charlotte Parletta,Jack Kinsman,Charlotte Parletta,7-6,7,6,1,0,Completed,true,false,false
AA002102,13 Oct 18,10,Carmelite,Port Melbourne Red,No. 4,Mali Moore,Jack Jones,Jack Jones,3-6,3,6,0,1,Completed,true,false,false
AA002103,13 Oct 18,10,Royal South Yarra 1,Royal South Yarra 2,No. 1,Freddie Tremlett,Peter Tabain,Peter Tabain,1-6,1,6,0,1,Completed,true,false,false
AA002103,13 Oct 18,10,Royal South Yarra 1,Royal South Yarra 2,No. 2,Tom Sangster,Will Castine,Tom Sangster,6-0,6,0,1,0,Completed,true,false,false
AA002103,13 Oct 18,10,Royal South Yarra 1,Royal South Yarra 2,No. 3,Henry Prentice,Niko Tausan,Niko Tausan,1-6,1,6,0,1,Completed,true,false,false
AA002103,13 Oct 18,10,Royal South Yarra 1,Royal South Yarra 2,No. 4,Toby Bonnici,Miles Forster,Toby Bonnici,6-3,6,3,1,0,Completed,true,false,false
AA002121,27 Oct 18,12,Royal South Yarra 2,Kooyong MLC,No. 1,Jono Ingram,Charles Gray,Charles Gray,3-6,3,6,0,1,Completed,true,false,false
AA002121,27 Oct 18,12,Royal South Yarra 2,Kooyong MLC,No. 2,Niko Tausan,Charlie Williams,Niko Tausan,7-6,7,6,1,0,Completed,true,false,false
AA002121,27 Oct 18,12,Royal South Yarra 2,Kooyong MLC,No. 3,Miles Forster,Joe Zayontz,Joe Zayontz,4-6,4,6,0,1,Completed,true,false,false
AA002121,27 Oct 18,12,Royal South Yarra 2,Kooyong MLC,No. 4,Boston Moran,Nate Portnoy,Boston Moran,6-3,6,3,1,0,Completed,true,false,false
