fixture_id,date,round,home_team,away_team,position,home_pair,away_pair,winning_pair,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating
UA012013,19 Jul 26,1,Mentone,Royal Ave,No. 1,Hudson Harris / Archer Spiers,Claire Li / Aaron Wang,Hudson Harris / Archer Spiers,7-5,7,5,1,0,Completed,true
UA012013,19 Jul 26,1,Mentone,Royal Ave,No. 2,Jack Lawes / Robin Freeman,Sam Harcourt / Max Ruffell,Sam Harcourt / Max Ruffell,3-6,3,6,0,1,Completed,true
UA012014,19 Jul 26,1,Carmelite,Hampton,No. 1,Edward Heinrich / Sebastian Kerr,Luca Payne / Ethan Neale,Luca Payne / Ethan Neale,4-6,4,6,0,1,Completed,true
UA012014,19 Jul 26,1,Carmelite,Hampton,No. 2,Adelaide Blyga-syrysta / Raphael Giansalvo,Divan Engelbrecht / Ari Singh,Adelaide Blyga-syrysta / Raphael Giansalvo,6-2,6,2,1,0,Completed,true
UA012021,26 Jul 26,2,Hampton,Elsternwick Park,No. 1,Luca Payne / Ethan Neale,Hugo Jaipaul / Jimi Griffiths,Hugo Jaipaul / Jimi Griffiths,3-6,3,6,0,1,Completed,true
UA012021,26 Jul 26,2,Hampton,Elsternwick Park,No. 2,Ari Singh / Zander Engelbredt,Shai Hacham / Jack Kavanagh,Ari Singh / Zander Engelbredt,6-2,6,2,1,0,Completed,true
UA012022,26 Jul 26,2,Royal South Yarra,Le Page,No. 1,Nicholas Lincoln / Orlando Moran,Alex Liang / Marco Lazic,Alex Liang / Marco Lazic,2-6,2,6,0,1,Completed,true
UA012022,26 Jul 26,2,Royal South Yarra,Le Page,No. 2,Sophia Syed / Ella Petherbridge,Johnny Wu / Mitchell Loimaranta,Johnny Wu / Mitchell Loimaranta,1-6,1,6,0,1,Completed,true
UA012024,26 Jul 26,2,Royal Ave,Carmelite,No. 1,Claire Li / Miaomiao Cai,Adelaide Blyga-syrysta / Caiden Brys,Adelaide Blyga-syrysta / Caiden Brys,4-6,4,6,0,1,Completed,true
UA012024,26 Jul 26,2,Royal Ave,Carmelite,No. 2,Sam Harcourt / Aaron Wang,Edward Heinrich / Raphael Giansalvo,Sam Harcourt / Aaron Wang,6-3,6,3,1,0,Completed,true
UA012031,2 Aug 26,3,Elsternwick Park,Royal Ave,No. 1,Ilayda Col / Jack Kavanagh,Sam Harcourt / Max Ruffell,Sam Harcourt / Max Ruffell,2-6,2,6,0,1,Completed,true
UA012031,2 Aug 26,3,Elsternwick Park,Royal Ave,No. 2,Jimi Griffiths / Shai Hacham,Aaron Wang / Miaomiao Cai,Jimi Griffiths / Shai Hacham,6-4,6,4,1,0,Completed,true
UA012032,2 Aug 26,3,Le Page,Hampton,No. 1,Alex Liang / Johnny Wu,Luca Payne / Ethan Neale,Luca Payne / Ethan Neale,5-7,5,7,0,1,Completed,true
UA012032,2 Aug 26,3,Le Page,Hampton,No. 2,Jacob Pho / Mitchell Loimaranta,Ari Singh / Zander Engelbredt,Ari Singh / Zander Engelbredt,2-6,2,6,0,1,Completed,true
UA012033,2 Aug 26,3,Mentone,Royal South Yarra,No. 1,Hudson Harris / Forbes Wikner,Nicholas Lincoln / Orlando Moran,Nicholas Lincoln / Orlando Moran,5-7,5,7,0,1,Completed,true
UA012033,2 Aug 26,3,Mentone,Royal South Yarra,No. 2,Archer Spiers / Jack Lawes,Adelaide Parkes / Jake Conn,Archer Spiers / Jack Lawes,6-3,6,3,1,0,Completed,true
UA012044,9 Aug 26,4,Royal South Yarra,Carmelite,No. 1,Henry Heath / Orlando Moran,Edward Heinrich / Raphael Giansalvo,Edward Heinrich / Raphael Giansalvo,0-6,0,6,0,1,Completed,true
UA012044,9 Aug 26,4,Royal South Yarra,Carmelite,No. 2,Sophia Syed / Ella Petherbridge,Adelaide Blyga-syrysta / Caiden Brys,Adelaide Blyga-syrysta / Caiden Brys,3-6,3,6,0,1,Completed,true
UA012051,16 Aug 26,5,Mentone,Carmelite,No. 1,Hudson Harris / Forbes Wikner,Raphael Giansalvo / Flynn Castelino,Hudson Harris / Forbes Wikner,6-4,6,4,1,0,Completed,true
UA012051,16 Aug 26,5,Mentone,Carmelite,No. 2,Jack Lawes / Robin Freeman,Flynn Castelino / [Unlisted away player 4 in TROLS],Jack Lawes / Robin Freeman,6-0,6,0,1,0,Completed,false
UA012052,16 Aug 26,5,Hampton,Royal Ave,No. 1,Luca Payne / Ethan Neale,Sam Harcourt / Aaron Wang,Luca Payne / Ethan Neale,6-3,6,3,1,0,Completed,true
UA012052,16 Aug 26,5,Hampton,Royal Ave,No. 2,Divan Engelbrecht / Ari Singh,Claire Li / Miaomiao Cai,Divan Engelbrecht / Ari Singh,6-0,6,0,1,0,Completed,true
UA012054,16 Aug 26,5,Elsternwick Park,Le Page,No. 1,Hugo Jaipaul / Ilayda Col,Johnny Wu / Marco Lazic,Johnny Wu / Marco Lazic,5-7,5,7,0,1,Completed,true
UA012054,16 Aug 26,5,Elsternwick Park,Le Page,No. 2,Jimi Griffiths / Jack Kavanagh,Jacob Pho / Mitchell Loimaranta,Jimi Griffiths / Jack Kavanagh,6-2,6,2,1,0,Completed,true
UA012061,23 Aug 26,6,Le Page,Mentone,No. 1,Alex Liang / Marco Lazic,Hudson Harris / Forbes Wikner,Hudson Harris / Forbes Wikner,6-7,6,7,0,1,Completed,true
UA012061,23 Aug 26,6,Le Page,Mentone,No. 2,Jacob Pho / Mitchell Loimaranta,Robin Freeman / Eden Kopitschinski,Robin Freeman / Eden Kopitschinski,4-6,4,6,0,1,Completed,true
UA012062,23 Aug 26,6,Carmelite,Elsternwick Park,No. 1,Edward Heinrich / Raphael Giansalvo,Ilayda Col / Sebastian Birrell,Edward Heinrich / Raphael Giansalvo,6-3,6,3,1,0,Completed,true
UA012062,23 Aug 26,6,Carmelite,Elsternwick Park,No. 2,Adelaide Blyga-syrysta / Caiden Brys,Jimi Griffiths / Jack Kavanagh,Jimi Griffiths / Jack Kavanagh,1-6,1,6,0,1,Completed,true
UA012064,23 Aug 26,6,Royal South Yarra,Hampton,No. 1,Nicholas Lincoln / Orlando Moran,Luca Payne / Ethan Neale,Nicholas Lincoln / Orlando Moran,6-1,6,1,1,0,Completed,true
UA012064,23 Aug 26,6,Royal South Yarra,Hampton,No. 2,Sophia Syed / Ella Petherbridge,Ari Singh / Zander Engelbredt,Sophia Syed / Ella Petherbridge,6-3,6,3,1,0,Completed,true
UA012071,30 Aug 26,7,Elsternwick Park,Mentone,No. 1,Ilayda Col / Shai Hacham,Hudson Harris / Forbes Wikner,Hudson Harris / Forbes Wikner,5-7,5,7,0,1,Completed,true
UA012071,30 Aug 26,7,Elsternwick Park,Mentone,No. 2,Jimi Griffiths / Jack Kavanagh,Archer Spiers / Jack Lawes,Jimi Griffiths / Jack Kavanagh,6-1,6,1,1,0,Completed,true
UA012072,30 Aug 26,7,Le Page,Carmelite,No. 1,Alex Liang / Johnny Wu,Edward Heinrich / Raphael Giansalvo,Edward Heinrich / Raphael Giansalvo,4-6,4,6,0,1,Completed,true
UA012072,30 Aug 26,7,Le Page,Carmelite,No. 2,Marco Lazic / Jacob Pho,Adelaide Blyga-syrysta / Caiden Brys,Marco Lazic / Jacob Pho,6-2,6,2,1,0,Completed,true
UA012074,30 Aug 26,7,Royal Ave,Royal South Yarra,No. 1,Max Ruffell / Sam Harcourt,Nicholas Lincoln / Henry Heath,Nicholas Lincoln / Henry Heath,6-7,6,7,0,1,Completed,true
UA012074,30 Aug 26,7,Royal Ave,Royal South Yarra,No. 2,Miaomiao Cai / Sam D'orazio,Ella Petherbridge / Orlando Moran,Ella Petherbridge / Orlando Moran,3-6,3,6,0,1,Completed,true
UA012081,6 Sep 26,8,Royal South Yarra,Elsternwick Park,No. 1,Nicholas Lincoln / Jake Conn,Hugo Jaipaul / Jack Kavanagh,Nicholas Lincoln / Jake Conn,6-4,6,4,1,0,Completed,true
UA012081,6 Sep 26,8,Royal South Yarra,Elsternwick Park,No. 2,Rafferty Luff / Orlando Moran,Ilayda Col / Jimi Griffiths,Ilayda Col / Jimi Griffiths,1-6,1,6,0,1,Completed,true
UA012083,6 Sep 26,8,Royal Ave,Mentone,No. 1,Claire Li / Max Ruffell,Hudson Harris / Forbes Wikner,Claire Li / Max Ruffell,6-1,6,1,1,0,Completed,true
UA012083,6 Sep 26,8,Royal Ave,Mentone,No. 2,Aaron Wang / Miaomiao Cai,Jack Lawes / Robin Freeman,Aaron Wang / Miaomiao Cai,6-3,6,3,1,0,Completed,true
UA012084,6 Sep 26,8,Hampton,Carmelite,No. 1,Luca Payne / Ethan Neale,Edward Heinrich / Raphael Giansalvo,Edward Heinrich / Raphael Giansalvo,5-7,5,7,0,1,Completed,true
UA012084,6 Sep 26,8,Hampton,Carmelite,No. 2,Divan Engelbrecht / Zander Engelbredt,Adelaide Blyga-syrysta / Caiden Brys,Divan Engelbrecht / Zander Engelbredt,6-0,6,0,1,0,Completed,true
UA012091,13 Sep 26,9,Elsternwick Park,Hampton,No. 1,Hugo Jaipaul / Jack Kavanagh,Luca Payne / Ethan Neale,Luca Payne / Ethan Neale,4-6,4,6,0,1,Completed,true
UA012091,13 Sep 26,9,Elsternwick Park,Hampton,No. 2,Ilayda Col / Jimi Griffiths,Divan Engelbrecht / Zander Engelbredt,Ilayda Col / Jimi Griffiths,6-3,6,3,1,0,Completed,true
UA012092,13 Sep 26,9,Le Page,Royal South Yarra,No. 1,Marco Lazic / Jacob Pho,Tommy Gardiner / Nicholas Lincoln,Tommy Gardiner / Nicholas Lincoln,4-6,4,6,0,1,Completed,true
UA012092,13 Sep 26,9,Le Page,Royal South Yarra,No. 2,Mitchell Loimaranta / Hana Gellatly,Rafferty Luff / Orlando Moran,Rafferty Luff / Orlando Moran,0-6,0,6,0,1,Completed,true
UA012094,13 Sep 26,9,Carmelite,Royal Ave,No. 1,Edward Heinrich / Raphael Giansalvo,Max Ruffell / Aaron Wang,Max Ruffell / Aaron Wang,4-6,4,6,0,1,Completed,true
UA012094,13 Sep 26,9,Carmelite,Royal Ave,No. 2,Adelaide Blyga-syrysta / Caiden Brys,Sam Harcourt / Sam D'orazio,Adelaide Blyga-syrysta / Caiden Brys,6-2,6,2,1,0,Completed,true
