fixture_id,date,round,home_team,away_team,position,home_pair,away_pair,winning_pair,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergencies,away_emergencies
AA003011,21 Jul 12,1,Caulfield Rec,Kooyong,No. 1,Stefani Savic / Hulme Noah,Lachlan McAndrew / Anthony James,Stefani Savic / Hulme Noah,6-1,6,1,1,0,Completed,true,"[false, false]","[false, false]"
AA003011,21 Jul 12,1,Caulfield Rec,Kooyong,No. 2,Gabriel Giber / Michael Swinnerton,Coco Swansson / Natalie Ronge,Gabriel Giber / Michael Swinnerton,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA003012,21 Jul 12,1,Kooyong MLC1,Kooyong MLC2,No. 1,Kristofer Hyde / Olivia McGrath,Simon Savage / Andrew Argyrou,Simon Savage / Andrew Argyrou,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
AA003012,21 Jul 12,1,Kooyong MLC1,Kooyong MLC2,No. 2,Sophia McGrath / Amelia-Rose Booth,Annabel Gray / Hannah Williams,Annabel Gray / Hannah Williams,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
AA003013,21 Jul 12,1,Port Melbourne,Carmelite,No. 1,Fraser Lach / Alex Powell,Isabella Michael / Ralph Bleechmore,Fraser Lach / Alex Powell,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA003013,21 Jul 12,1,Port Melbourne,Carmelite,No. 2,Nick Thexton / Josh Kempin,Jonothan Wu / Toby Arms,Jonothan Wu / Toby Arms,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA003014,21 Jul 12,1,Ardrie Park GP1,Ardrie Park GP2,No. 1,Mitchell Harding / Dean Salter,Tim Bayley / Jack Stewart,Mitchell Harding / Dean Salter,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA003014,21 Jul 12,1,Ardrie Park GP1,Ardrie Park GP2,No. 2,Daniel Kashyap / Miles Bayley,Tom Riley / Brandt Kakulas,Daniel Kashyap / Miles Bayley,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA003021,28 Jul 12,2,Ardrie Park GP2,Caulfield Rec,No. 1,Tim Bayley / Brandt Kakulas,Stefani Savic / Hulme Noah,Tim Bayley / Brandt Kakulas,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA003021,28 Jul 12,2,Ardrie Park GP2,Caulfield Rec,No. 2,Tom Riley / Jack Stewart,Gabriel Giber / Michael Swinnerton,Gabriel Giber / Michael Swinnerton,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
