fixture_id,date,round,home_team,away_team,position,home_player,away_player,winning_player,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergency,away_emergency
AA018011,18 Jul 26,1,Clarinda,Hurlingham Park,No. 1,Kenny Poirier,Zachary Boatto,Zachary Boatto,2-6 4-6,6,12,0,2,Completed,true,false,false
AA018011,18 Jul 26,1,Clarinda,Hurlingham Park,No. 2,Rahul Sajan,Timeo Massenet,Timeo Massenet,1-6 6-7,7,13,0,2,Completed,true,true,false
AA018012,18 Jul 26,1,BLTC White,BLTC Blue,No. 1,Luca Harris,Harry Bennett,Luca Harris,6-3 4-6 7-6,17,15,2,1,Completed,true,false,false
AA018012,18 Jul 26,1,BLTC White,BLTC Blue,No. 2,Dieter Van Zyl,Victor Lee,Victor Lee,0-6 0-6,0,12,0,2,Completed,true,true,false
AA018013,18 Jul 26,1,Highmoor Uniting,Kings Park,No. 1,Lazar Suluburic,Miles Hancox,Miles Hancox,4-6 2-6,6,12,0,2,Completed,true,false,false
AA018013,18 Jul 26,1,Highmoor Uniting,Kings Park,No. 2,Luka Suluburic,U-zin Goh,Luka Suluburic,6-2 6-3,12,5,2,0,Completed,true,false,false
AA018022,25 Jul 26,2,Hurlingham Park,BLTC White,No. 1,Zachary Boatto,Luca Harris,Zachary Boatto,6-3 1-6 7-6,14,15,2,1,Completed,true,false,false
AA018022,25 Jul 26,2,Hurlingham Park,BLTC White,No. 2,Timeo Massenet,Dean Rosen,Timeo Massenet,7-5 6-2,13,7,2,0,Completed,true,false,false
AA018023,25 Jul 26,2,BLTC Blue,Highmoor Uniting,No. 1,Minato Sata,Luke Young,Minato Sata,6-0 6-3,12,3,2,0,Completed,true,false,false
AA018023,25 Jul 26,2,BLTC Blue,Highmoor Uniting,No. 2,Victor Lee,Luka Suluburic,Victor Lee,6-4 6-4,12,8,2,0,Completed,true,false,false
AA018024,25 Jul 26,2,Kings Park,Royal Ave,No. 1,Miles Hancox,Charlie Vakrinos,Charlie Vakrinos,2-6 3-6,5,12,0,2,Completed,true,false,false
AA018024,25 Jul 26,2,Kings Park,Royal Ave,No. 2,Matthew Peng,Jacob Hu,Jacob Hu,6-3 4-6 6-7,16,16,1,2,Completed,true,false,false
AA018033,1 Aug 26,3,Highmoor Uniting,Hurlingham Park,No. 1,Erik Bucko,Zachary Boatto,Erik Bucko,6-2 6-0,12,2,2,0,Completed,true,false,false
AA018033,1 Aug 26,3,Highmoor Uniting,Hurlingham Park,No. 2,Luka Suluburic,Timeo Massenet,Timeo Massenet,5-7 2-6,7,13,0,2,Completed,true,false,false
AA018034,1 Aug 26,3,Royal Ave,BLTC Blue,No. 1,Charlie Vakrinos,Minato Sata,Minato Sata,5-7 2-6,7,13,0,2,Completed,true,false,false
AA018034,1 Aug 26,3,Royal Ave,BLTC Blue,No. 2,Vadim Goreux,Harry Bennett,Harry Bennett,0-6 0-6,0,12,0,2,Completed,true,true,false
AA018041,8 Aug 26,4,BLTC Blue,Clarinda,No. 1,Minato Sata,Kenny Poirier,Minato Sata,6-1 6-1,12,2,2,0,Completed,true,false,false
AA018041,8 Aug 26,4,BLTC Blue,Clarinda,No. 2,Victor Lee,Rahul Sajan,Victor Lee,7-6 6-2,13,8,2,0,Completed,true,false,true
AA018042,8 Aug 26,4,Kings Park,BLTC White,No. 1,U-zin Goh,Guillermo Machuca,Guillermo Machuca,6-4 2-6 6-7,14,17,1,2,Completed,true,false,false
AA018042,8 Aug 26,4,Kings Park,BLTC White,No. 2,Matthew Peng,Dean Rosen,Dean Rosen,2-6 0-6,2,12,0,2,Completed,true,false,false
AA018044,8 Aug 26,4,Hurlingham Park,Royal Ave,No. 1,Zachary Boatto,Charlie Vakrinos,Zachary Boatto,6-4 6-2,12,6,2,0,Completed,true,false,false
AA018044,8 Aug 26,4,Hurlingham Park,Royal Ave,No. 2,Timeo Massenet,Jacob Hu,Timeo Massenet,6-0 6-0,12,0,2,0,Completed,true,false,false
AA018051,15 Aug 26,5,Highmoor Uniting,Royal Ave,No. 1,Luke Young,Charlie Vakrinos,Charlie Vakrinos,3-6 6-3 6-7,15,16,1,2,Completed,true,false,false
AA018051,15 Aug 26,5,Highmoor Uniting,Royal Ave,No. 2,Lazar Suluburic,Jacob Hu,Lazar Suluburic,7-6 7-5,14,11,2,0,Completed,true,false,false
AA018053,15 Aug 26,5,BLTC Blue,Hurlingham Park,No. 1,Harry Bennett,Zachary Boatto,Zachary Boatto,5-7 2-6,7,13,0,2,Completed,true,false,false
AA018053,15 Aug 26,5,BLTC Blue,Hurlingham Park,No. 2,Victor Lee,Timeo Massenet,Timeo Massenet,2-6 6-2 6-7,14,15,1,2,Completed,true,false,false
AA018061,22 Aug 26,6,BLTC White,Highmoor Uniting,No. 1,Guillermo Machuca,Luke Young,Luke Young,4-6 3-6,7,12,0,2,Completed,true,false,false
AA018061,22 Aug 26,6,BLTC White,Highmoor Uniting,No. 2,Dean Rosen,Luka Suluburic,Luka Suluburic,2-6 6-3 6-7,14,16,1,2,Completed,true,false,false
AA018062,22 Aug 26,6,Royal Ave,Clarinda,No. 1,Charlie Vakrinos,Kenny Poirier,Charlie Vakrinos,6-4 6-1,12,5,2,0,Completed,true,false,false
AA018062,22 Aug 26,6,Royal Ave,Clarinda,No. 2,Jacob Hu,Rahul Sajan,Jacob Hu,6-2 6-2,12,4,2,0,Completed,true,false,true
AA018063,22 Aug 26,6,Kings Park,BLTC Blue,No. 1,Miles Hancox,Harry Bennett,Miles Hancox,2-6 7-5 7-6,16,17,2,1,Completed,true,false,false
AA018063,22 Aug 26,6,Kings Park,BLTC Blue,No. 2,Matthew Peng,Victor Lee,Victor Lee,2-6 2-6,4,12,0,2,Completed,true,false,false
AA018071,29 Aug 26,7,Clarinda,Highmoor Uniting,No. 1,Kenny Poirier,Erik Bucko,Erik Bucko,2-6 4-6,6,12,0,2,Completed,true,false,false
AA018071,29 Aug 26,7,Clarinda,Highmoor Uniting,No. 2,Joey Poirier,Luka Suluburic,Luka Suluburic,2-6 3-6,5,12,0,2,Completed,true,true,false
AA018072,29 Aug 26,7,BLTC White,Royal Ave,No. 1,Guillermo Machuca,Charlie Vakrinos,Guillermo Machuca,1-6 6-4 7-6,14,16,2,1,Completed,true,false,false
AA018072,29 Aug 26,7,BLTC White,Royal Ave,No. 2,Luca Harris,Jacob Hu,Jacob Hu,1-6 4-6,5,12,0,2,Completed,true,false,false
AA018074,29 Aug 26,7,Kings Park,Hurlingham Park,No. 1,Miles Hancox,Timeo Massenet,Miles Hancox,6-4 6-3,12,7,2,0,Completed,true,false,false
