fixture_id,date,round,home_team,away_team,position,home_player,away_player,winning_player,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergency,away_emergency
UA002011,04 Feb 24,1,Carmelite,Dendy Park,No. 1,Peter Schmollinger,Jackson Trigger,Jackson Trigger,0-6,0,6,0,1,Completed,true,false,false
UA002011,04 Feb 24,1,Carmelite,Dendy Park,No. 2,Danill Levashov,Tom Stein,Tom Stein,1-6,1,6,0,1,Completed,true,false,false
UA002011,04 Feb 24,1,Carmelite,Dendy Park,No. 3,Jack Walters,Noam Barel,Noam Barel,0-6,0,6,0,1,Completed,true,false,false
UA002011,04 Feb 24,1,Carmelite,Dendy Park,No. 4,Jakob Schmollinger,Anh Ngo,Jakob Schmollinger,7-6,7,6,1,0,Completed,true,false,false
UA002012,04 Feb 24,1,BLTC White,Mentone,No. 1,Matvey Roche,Jackson Ralph,Jackson Ralph,4-6,4,6,0,1,Completed,true,false,false
UA002012,04 Feb 24,1,BLTC White,Mentone,No. 2,Lucas Sleep,Sai Karthik Neerukonda,Sai Karthik Neerukonda,1-6,1,6,0,1,Completed,true,false,false
UA002012,04 Feb 24,1,BLTC White,Mentone,No. 3,Kabeer Gursahani,Tobias Malone-Marty,Kabeer Gursahani,6-4,6,4,1,0,Completed,true,false,false
UA002012,04 Feb 24,1,BLTC White,Mentone,No. 4,Jensen Srisuwan,Lee Moore,Jensen Srisuwan,6-1,6,1,1,0,Completed,true,false,false
UA002013,04 Feb 24,1,Highmoor Uniting,Le Page,No. 1,Marsha Kagan,Diesel Reid,Marsha Kagan,6-4,6,4,1,0,Completed,true,false,false
UA002013,04 Feb 24,1,Highmoor Uniting,Le Page,No. 2,Erik Bucko,Sarah Daniell,Erik Bucko,6-2,6,2,1,0,Completed,true,false,false
UA002013,04 Feb 24,1,Highmoor Uniting,Le Page,No. 3,Nikola Suluburic,Dane Lazic,Dane Lazic,2-6,2,6,0,1,Completed,true,false,false
UA002013,04 Feb 24,1,Highmoor Uniting,Le Page,No. 4,Tyson Allison,Justin Li,Tyson Allison,6-1,6,1,1,0,Completed,true,false,false
UA002014,04 Feb 24,1,Kooyong,Elsternwick Park,No. 1,Joseph Andrews,Wynn Arumugam,Joseph Andrews,6-2,6,2,1,0,Completed,true,false,false
UA002014,04 Feb 24,1,Kooyong,Elsternwick Park,No. 2,Kayaan Saluja,Matthew Rebelo,Kayaan Saluja,6-2,6,2,1,0,Completed,true,false,false
UA002014,04 Feb 24,1,Kooyong,Elsternwick Park,No. 3,Benedict Andrews,Austin Haines,Benedict Andrews,6-2,6,2,1,0,Completed,true,false,false
UA002014,04 Feb 24,1,Kooyong,Elsternwick Park,No. 4,Kayla Coster,Alastair Smith,Kayla Coster,6-4,6,4,1,0,Completed,true,false,false
UA002021,11 Feb 24,2,Elsternwick Park,Carmelite,No. 1,Wynn Arumugam,Peter Schmollinger,Peter Schmollinger,4-6,4,6,0,1,Completed,true,false,false
UA002021,11 Feb 24,2,Elsternwick Park,Carmelite,No. 2,Matthew Rebelo,Charlie Smit,Charlie Smit,3-6,3,6,0,1,Completed,true,false,false
UA002021,11 Feb 24,2,Elsternwick Park,Carmelite,No. 3,Austin Haines,Nicholas Peyerl,Austin Haines,6-4,6,4,1,0,Completed,true,false,false
UA002021,11 Feb 24,2,Elsternwick Park,Carmelite,No. 4,Alastair Smith,Jakob Schmollinger,Jakob Schmollinger,3-6,3,6,0,1,Completed,true,false,false
UA002022,11 Feb 24,2,Dendy Park,BLTC White,No. 1,Jackson Trigger,Matvey Roche,Matvey Roche,3-6,3,6,0,1,Completed,true,false,false
UA002022,11 Feb 24,2,Dendy Park,BLTC White,No. 2,Tom Stein,Lucas Sleep,Tom Stein,6-4,6,4,1,0,Completed,true,false,false
UA002022,11 Feb 24,2,Dendy Park,BLTC White,No. 3,Scarlett Cosentino,Kabeer Gursahani,Kabeer Gursahani,1-6,1,6,0,1,Completed,true,false,false
UA002022,11 Feb 24,2,Dendy Park,BLTC White,No. 4,Linda Li,Andrew Livermore,Andrew Livermore,2-6,2,6,0,1,Completed,true,false,false
UA002023,11 Feb 24,2,Mentone,Highmoor Uniting,No. 1,Jackson Ralph,Marsha Kagan,Marsha Kagan,2-6,2,6,0,1,Completed,true,false,false
UA002023,11 Feb 24,2,Mentone,Highmoor Uniting,No. 2,Sai Karthik Neerukonda,Erik Bucko,Erik Bucko,2-6,2,6,0,1,Completed,true,false,false
UA002023,11 Feb 24,2,Mentone,Highmoor Uniting,No. 3,Harrison Tzounos,Nikola Suluburic,Nikola Suluburic,5-7,5,7,0,1,Completed,true,false,false
UA002023,11 Feb 24,2,Mentone,Highmoor Uniting,No. 4,Lee Moore,Tyson Allison,Lee Moore,6-2,6,2,1,0,Completed,true,false,false
UA002024,11 Feb 24,2,Le Page,Kooyong,No. 1,Diesel Reid,Joseph Andrews,Joseph Andrews,3-6,3,6,0,1,Completed,true,false,false
UA002024,11 Feb 24,2,Le Page,Kooyong,No. 2,Sarah Daniell,Kayaan Saluja,Kayaan Saluja,0-6,0,6,0,1,Completed,true,false,false
UA002024,11 Feb 24,2,Le Page,Kooyong,No. 3,Dane Lazic,Benedict Andrews,Benedict Andrews,2-6,2,6,0,1,Completed,true,false,false
UA002024,11 Feb 24,2,Le Page,Kooyong,No. 4,Justin Li,Kayla Coster,Justin Li,6-0,6,0,1,0,Completed,true,false,false
UA002031,18 Feb 24,3,Carmelite,Le Page,No. 1,Danill Levashov,Diesel Reid,Diesel Reid,4-6,4,6,0,1,Completed,true,false,false
UA002031,18 Feb 24,3,Carmelite,Le Page,No. 2,Charlie Smit,Sarah Daniell,Charlie Smit,6-2,6,2,1,0,Completed,true,false,false
UA002031,18 Feb 24,3,Carmelite,Le Page,No. 3,Nicholas Peyerl,Dane Lazic,Nicholas Peyerl,6-2,6,2,1,0,Completed,true,false,false
UA002031,18 Feb 24,3,Carmelite,Le Page,No. 4,Jack Walters,Justin Li,Jack Walters,6-4,6,4,1,0,Completed,true,false,false
UA002032,18 Feb 24,3,BLTC White,Elsternwick Park,No. 1,Lucas Sleep,Wynn Arumugam,Lucas Sleep,6-3,6,3,1,0,Completed,true,false,false
UA002032,18 Feb 24,3,BLTC White,Elsternwick Park,No. 2,Kabeer Gursahani,Matthew Rebelo,Kabeer Gursahani,6-4,6,4,1,0,Completed,true,false,false
UA002032,18 Feb 24,3,BLTC White,Elsternwick Park,No. 3,Jensen Srisuwan,Austin Haines,Jensen Srisuwan,6-3,6,3,1,0,Completed,true,false,false
UA002032,18 Feb 24,3,BLTC White,Elsternwick Park,No. 4,Andrew Livermore,Alastair Smith,Andrew Livermore,6-3,6,3,1,0,Completed,true,false,false
UA002033,18 Feb 24,3,Highmoor Uniting,Dendy Park,No. 1,Marsha Kagan,Tom Stein,Tom Stein,3-6,3,6,0,1,Completed,true,false,false
UA002033,18 Feb 24,3,Highmoor Uniting,Dendy Park,No. 2,Erik Bucko,Noam Barel,Erik Bucko,6-0,6,0,1,0,Completed,true,false,false
UA002033,18 Feb 24,3,Highmoor Uniting,Dendy Park,No. 3,Nikola Suluburic,Anh Ngo,Anh Ngo,5-7,5,7,0,1,Completed,true,false,false
UA002033,18 Feb 24,3,Highmoor Uniting,Dendy Park,No. 4,Tyson Allison,Linda Li,Linda Li,4-6,4,6,0,1,Completed,true,false,false
UA002034,18 Feb 24,3,Kooyong,Mentone,No. 1,Joseph Andrews,Sai Karthik Neerukonda,Joseph Andrews,6-1,6,1,1,0,Completed,true,false,false
UA002034,18 Feb 24,3,Kooyong,Mentone,No. 2,Benedict Andrews,Harrison Tzounos,Benedict Andrews,6-1,6,1,1,0,Completed,true,false,false
UA002034,18 Feb 24,3,Kooyong,Mentone,No. 3,Cienna Ulas,Tobias Malone-Marty,Tobias Malone-Marty,2-6,2,6,0,1,Completed,true,false,false
UA002034,18 Feb 24,3,Kooyong,Mentone,No. 4,Kayla Coster,Lee Moore,Kayla Coster,6-0,6,0,1,0,Completed,true,false,false
UA002041,25 Feb 24,4,Mentone,Carmelite,No. 1,Jackson Ralph,Peter Schmollinger,Peter Schmollinger,5-7,5,7,0,1,Completed,true,false,false
UA002041,25 Feb 24,4,Mentone,Carmelite,No. 2,Sai Karthik Neerukonda,Danill Levashov,Danill Levashov,6-7,6,7,0,1,Completed,true,false,false
