fixture_id,date,round,home_team,away_team,position,home_pair,away_pair,winning_pair,score,home_games,away_games,home_sets,away_sets,status,valid_for_rating,home_emergencies,away_emergencies
AA001012,02 Feb 13,1,Kooyong MLC 1,Kooyong MLC 2,No. 1,Simon Savage / Michael Bailey,Georgia Wittner / Olivia McGrath,Georgia Wittner / Olivia McGrath,0-6,0,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001012,02 Feb 13,1,Kooyong MLC 1,Kooyong MLC 2,No. 2,Rupert Balfe / Ari Miller,Sophia McGrath / Annabel Gray,Rupert Balfe / Ari Miller,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA001014,02 Feb 13,1,Ardrie Park AP 1,Ardrie Park AP 2,No. 1,Henry Stewart / Philip Cassou-Desus,Tim Bayley / Tom Riley,Henry Stewart / Philip Cassou-Desus,7-5,7,5,1,0,Completed,true,"[false, false]","[false, false]"
AA001014,02 Feb 13,1,Ardrie Park AP 1,Ardrie Park AP 2,No. 2,Miles Bayley / Mitchell Harding,Jack Stewart / Brandt Kakulas,Jack Stewart / Brandt Kakulas,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001021,09 Feb 13,2,Ardrie Park AP 2,Port Melbourne 1,No. 1,Tim Bayley / Jack Stewart,Fraser Lach / Harrison Stamilatos,Tim Bayley / Jack Stewart,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA001021,09 Feb 13,2,Ardrie Park AP 2,Port Melbourne 1,No. 2,Tom Riley / Brandt Kakulas,Athon Stamilatos / Nick Thexton,Athon Stamilatos / Nick Thexton,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001022,09 Feb 13,2,Port Melbourne 2,Kooyong MLC 1,No. 1,Josh Kempin / James Holmes,Simon Savage / Michael Bailey,Josh Kempin / James Holmes,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA001022,09 Feb 13,2,Port Melbourne 2,Kooyong MLC 1,No. 2,Kris Dervenis / Vicki Tsirogiannis,Rupert Balfe / Jack White,Kris Dervenis / Vicki Tsirogiannis,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
AA001024,09 Feb 13,2,Carmelite,Ardrie Park AP 1,No. 1,Harry Wood / Toby Arms,Henry Stewart / James Cheung,Harry Wood / Toby Arms,7-5,7,5,1,0,Completed,true,"[false, false]","[false, false]"
AA001024,09 Feb 13,2,Carmelite,Ardrie Park AP 1,No. 2,Jack Corbelx / Hamish Ramsay,Miles Bayley / Tim Bayley,Jack Corbelx / Hamish Ramsay,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA001031,16 Feb 13,3,Port Melbourne 1,Carmelite,No. 1,Dimitri Stamilatos / Alex Powell,Alice Wood / Hamish Ramsay,Alice Wood / Hamish Ramsay,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001031,16 Feb 13,3,Port Melbourne 1,Carmelite,No. 2,Athon Stamilatos / Ryan Sweeney,Toby Arms / Rose Fremantle,Toby Arms / Rose Fremantle,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001032,16 Feb 13,3,Kooyong MLC 1,Ardrie Park AP 2,No. 1,Michael Bailey / Ari Miller,Tim Bayley / Tom Riley,Michael Bailey / Ari Miller,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
AA001032,16 Feb 13,3,Kooyong MLC 1,Ardrie Park AP 2,No. 2,Jack White / Hudson Ciarvella,Jack Stewart / Brandon Clover,Jack Stewart / Brandon Clover,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001034,16 Feb 13,3,Ardrie Park AP 1,Kooyong MLC 2,No. 1,Henry Stewart / Miles Bayley,Georgia Wittner / Olivia McGrath,Henry Stewart / Miles Bayley,6-0,6,0,1,0,Completed,true,"[false, false]","[false, false]"
AA001034,16 Feb 13,3,Ardrie Park AP 1,Kooyong MLC 2,No. 2,James Smith / Emma Jepson,Sophia McGrath / Gemma Rayment,James Smith / Emma Jepson,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA001041,23 Feb 13,4,Kooyong MLC 2,Port Melbourne 1,No. 1,Georgia Wittner / Sophia McGrath,Fraser Lach / Harrison Stamilatos,Fraser Lach / Harrison Stamilatos,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001041,23 Feb 13,4,Kooyong MLC 2,Port Melbourne 1,No. 2,Annabel Gray / Gemma Rayment,Nick Thexton / Ryan Sweeney,Annabel Gray / Gemma Rayment,6-4,6,4,1,0,Completed,true,"[false, false]","[false, false]"
AA001042,23 Feb 13,4,Carmelite,Kooyong MLC 1,No. 1,Alice Wood / Jack Corbelx,Simon Savage / Michael Bailey,Alice Wood / Jack Corbelx,6-1,6,1,1,0,Completed,true,"[false, false]","[false, false]"
AA001042,23 Feb 13,4,Carmelite,Kooyong MLC 1,No. 2,Harry Wood / Toby Arms,Rupert Balfe / Ari Miller,Rupert Balfe / Ari Miller,6-7,6,7,0,1,Completed,true,"[false, false]","[false, false]"
AA001044,23 Feb 13,4,Port Melbourne 2,Ardrie Park AP 1,No. 1,Ben Walker-Savage / James Holmes,Henry Stewart / James Cheung,Henry Stewart / James Cheung,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001044,23 Feb 13,4,Port Melbourne 2,Ardrie Park AP 1,No. 2,Vicki Tsirogiannis / Jack Thompson,Miles Bayley / James Smith,Miles Bayley / James Smith,0-6,0,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001052,02 Mar 13,5,Ardrie Park AP 2,Carmelite,No. 1,Tim Bayley / Brandt Kakulas,Jack Corbelx / Toby Arms,Jack Corbelx / Toby Arms,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001052,02 Mar 13,5,Ardrie Park AP 2,Carmelite,No. 2,Tom Riley / Jack Stewart,Hamish Ramsay / Rose Fremantle,Tom Riley / Jack Stewart,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA001053,02 Mar 13,5,Kooyong MLC 2,Port Melbourne 2,No. 1,Georgia Wittner / Olivia McGrath,Ben Walker-Savage / Kris Dervenis,Ben Walker-Savage / Kris Dervenis,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001053,02 Mar 13,5,Kooyong MLC 2,Port Melbourne 2,No. 2,Annabel Gray / Gemma Rayment,Vicki Tsirogiannis / Hamish Tudhope,Annabel Gray / Gemma Rayment,6-0,6,0,1,0,Completed,true,"[false, false]","[false, false]"
AA001054,02 Mar 13,5,Port Melbourne 1,Kooyong MLC 1,No. 1,Fraser Lach / Dimitri Stamilatos,Michael Bailey / Rupert Balfe,Fraser Lach / Dimitri Stamilatos,6-2,6,2,1,0,Completed,true,"[false, false]","[false, false]"
AA001054,02 Mar 13,5,Port Melbourne 1,Kooyong MLC 1,No. 2,Alex Powell / Athon Stamilatos,Jack White / Will Dixon,Alex Powell / Athon Stamilatos,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA001062,16 Mar 13,6,Ardrie Park AP 1,Port Melbourne 1,No. 1,Henry Stewart / James Cheung,Dimitri Stamilatos / Harrison Stamilatos,Henry Stewart / James Cheung,6-0,6,0,1,0,Completed,true,"[false, false]","[false, false]"
AA001062,16 Mar 13,6,Ardrie Park AP 1,Port Melbourne 1,No. 2,Miles Bayley / James Smith,Nick Thexton / Ryan Sweeney,Miles Bayley / James Smith,6-3,6,3,1,0,Completed,true,"[false, false]","[false, false]"
AA001063,16 Mar 13,6,Carmelite,Kooyong MLC 2,No. 1,Alice Wood / Harry Wood,Olivia McGrath / Sophia McGrath,Olivia McGrath / Sophia McGrath,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001063,16 Mar 13,6,Carmelite,Kooyong MLC 2,No. 2,Toby Arms / Rose Fremantle,Gemma Rayment / Nick Wittner,Gemma Rayment / Nick Wittner,1-6,1,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001064,16 Mar 13,6,Port Melbourne 2,Ardrie Park AP 2,No. 1,Josh Kempin / Ben Walker-Savage,Tim Bayley / Jack Stewart,Tim Bayley / Jack Stewart,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001064,16 Mar 13,6,Port Melbourne 2,Ardrie Park AP 2,No. 2,Kris Dervenis / Jack Thompson,Tom Riley / Brandt Kakulas,Tom Riley / Brandt Kakulas,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001072,23 Mar 13,7,Kooyong MLC 1,Ardrie Park AP 1,No. 1,Simon Savage / Rupert Balfe,Henry Stewart / James Cheung,Henry Stewart / James Cheung,4-6,4,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001072,23 Mar 13,7,Kooyong MLC 1,Ardrie Park AP 1,No. 2,Jack White / Will Dixon,Miles Bayley / James Smith,Miles Bayley / James Smith,3-6,3,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001073,23 Mar 13,7,Ardrie Park AP 2,Kooyong MLC 2,No. 1,Tim Bayley / Tom Riley,Olivia McGrath / Sophia McGrath,Olivia McGrath / Sophia McGrath,2-6,2,6,0,1,Completed,true,"[false, false]","[false, false]"
AA001073,23 Mar 13,7,Ardrie Park AP 2,Kooyong MLC 2,No. 2,Jack Stewart / Brandt Kakulas,Annabel Gray / Gemma Rayment,Jack Stewart / Brandt Kakulas,7-6,7,6,1,0,Completed,true,"[false, false]","[false, false]"
AA001074,23 Mar 13,7,Carmelite,Port Melbourne 2,No. 1,Alice Wood / Harry Wood,Ben Walker-Savage / James Holmes,Alice Wood / Harry Wood,6-1,6,1,1,0,Completed,true,"[false, false]","[false, false]"
